datetimeUTC,"USGS 04092677: Grand Calumet River at Industrial Hwy at Gary, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN","USGS 05536356: Grand Calumet River at Columbia Ave at Hammond, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN (6-hour Mean)"
2021-12-24 00:50:00+00:00,2.30,1.25,1.74,1.38
2021-12-24 00:55:00+00:00,2.31,1.16,1.72,1.39
2021-12-24 01:00:00+00:00,2.31,1.24,1.70,1.39
2021-12-24 01:05:00+00:00,2.31,1.31,1.68,1.39
2021-12-24 01:10:00+00:00,2.31,1.32,1.66,1.38
2021-12-24 01:15:00+00:00,2.31,1.48,1.64,1.38
2021-12-24 01:20:00+00:00,2.31,1.60,1.63,1.37
2021-12-24 01:25:00+00:00,2.30,1.73,1.62,1.37
2021-12-24 01:30:00+00:00,2.30,1.69,1.61,1.37
2021-12-24 01:35:00+00:00,2.30,1.74,1.63,1.37
2021-12-24 01:40:00+00:00,2.31,1.71,1.64,1.37
2021-12-24 01:45:00+00:00,2.31,1.46,1.66,1.37
2021-12-24 01:50:00+00:00,2.31,1.33,1.69,1.37
2021-12-24 01:55:00+00:00,2.30,1.43,1.71,1.36
2021-12-24 02:00:00+00:00,2.30,1.38,1.74,1.36
2021-12-24 02:05:00+00:00,2.30,1.32,1.74,1.36
2021-12-24 02:10:00+00:00,2.31,1.48,1.73,1.37
2021-12-24 02:15:00+00:00,2.31,1.62,1.73,1.37
2021-12-24 02:20:00+00:00,2.32,1.54,1.72,1.38
2021-12-24 02:25:00+00:00,2.32,1.58,1.70,1.38
2021-12-24 02:30:00+00:00,2.33,1.51,1.69,1.39
2021-12-24 02:35:00+00:00,2.32,1.33,1.72,1.38
2021-12-24 02:40:00+00:00,2.32,1.23,1.74,1.38
2021-12-24 02:45:00+00:00,2.31,1.36,1.77,1.38
2021-12-24 02:50:00+00:00,2.31,1.31,1.77,1.37
2021-12-24 02:55:00+00:00,2.31,1.24,1.76,1.37
2021-12-24 03:00:00+00:00,2.31,1.30,1.76,1.36
2021-12-24 03:05:00+00:00,2.31,1.28,1.74,1.36
2021-12-24 03:10:00+00:00,2.32,1.21,1.71,1.35
2021-12-24 03:15:00+00:00,2.32,1.27,1.69,1.35
2021-12-24 03:20:00+00:00,2.32,1.25,1.68,1.34
2021-12-24 03:25:00+00:00,2.32,1.20,1.66,1.34
2021-12-24 03:30:00+00:00,2.32,1.29,1.65,1.34
2021-12-24 03:35:00+00:00,2.32,1.22,1.64,1.34
2021-12-24 03:40:00+00:00,2.31,1.15,1.63,1.33
2021-12-24 03:45:00+00:00,2.31,1.36,1.62,1.33
2021-12-24 03:50:00+00:00,2.31,1.22,1.61,1.33
2021-12-24 03:55:00+00:00,2.31,1.20,1.60,1.33
2021-12-24 04:00:00+00:00,2.31,1.29,1.59,1.34
2021-12-24 04:05:00+00:00,2.31,1.42,1.58,1.34
2021-12-24 04:10:00+00:00,2.31,1.25,1.58,1.34
2021-12-24 04:15:00+00:00,2.31,1.29,1.57,1.34
2021-12-24 04:20:00+00:00,2.31,1.41,1.56,1.34
2021-12-24 04:25:00+00:00,2.30,1.28,1.55,1.34
2021-12-24 04:30:00+00:00,2.30,1.20,1.54,1.33
2021-12-24 04:35:00+00:00,2.30,1.16,1.54,1.33
2021-12-24 04:40:00+00:00,2.30,0.97,1.54,1.33
2021-12-24 04:45:00+00:00,2.30,0.86,1.54,1.33
2021-12-24 04:50:00+00:00,2.30,1.01,1.54,1.33
2021-12-24 04:55:00+00:00,2.30,1.07,1.54,1.33
2021-12-24 05:00:00+00:00,2.30,1.22,1.54,1.33
2021-12-24 05:05:00+00:00,2.30,1.53,1.52,1.33
2021-12-24 05:10:00+00:00,2.29,1.74,1.51,1.33
2021-12-24 05:15:00+00:00,2.29,1.82,1.49,1.32
2021-12-24 05:20:00+00:00,2.29,1.86,1.49,1.32
2021-12-24 05:25:00+00:00,2.28,1.83,1.49,1.32
2021-12-24 05:30:00+00:00,2.28,1.57,1.49,1.32
2021-12-24 05:35:00+00:00,2.28,1.29,1.56,1.31
2021-12-24 05:40:00+00:00,2.28,1.27,1.62,1.31
2021-12-24 05:45:00+00:00,2.28,1.22,1.69,1.32
2021-12-24 05:50:00+00:00,2.29,1.14,1.69,1.31
2021-12-24 05:55:00+00:00,2.31,1.17,1.69,1.31
2021-12-24 06:00:00+00:00,2.32,1.12,1.69,1.32
2021-12-24 06:05:00+00:00,2.33,1.11,1.67,1.32
2021-12-24 06:10:00+00:00,2.33,1.12,1.64,1.32
2021-12-24 06:15:00+00:00,2.34,1.28,1.62,1.33
2021-12-24 06:20:00+00:00,2.33,1.26,1.62,1.33
2021-12-24 06:25:00+00:00,2.33,1.25,1.62,1.34
2021-12-24 06:30:00+00:00,2.32,1.23,1.62,1.34
2021-12-24 06:35:00+00:00,2.32,1.29,1.61,1.35
2021-12-24 06:40:00+00:00,2.31,1.15,1.61,1.35
2021-12-24 06:45:00+00:00,2.31,1.17,1.60,1.36
2021-12-24 06:50:00+00:00,2.31,1.25,1.59,1.36
2021-12-24 06:55:00+00:00,2.30,1.20,1.58,1.37
2021-12-24 07:00:00+00:00,2.30,1.28,1.57,1.37
2021-12-24 07:05:00+00:00,2.30,1.36,1.56,1.37
2021-12-24 07:10:00+00:00,2.30,1.44,1.55,1.38
2021-12-24 07:15:00+00:00,2.30,1.38,1.54,1.38
2021-12-24 07:20:00+00:00,2.30,1.45,1.54,1.38
2021-12-24 07:25:00+00:00,2.30,1.43,1.54,1.39
2021-12-24 07:30:00+00:00,2.30,1.41,1.54,1.40
2021-12-24 07:35:00+00:00,2.30,1.52,1.55,1.40
2021-12-24 07:40:00+00:00,2.29,1.54,1.55,1.40
2021-12-24 07:45:00+00:00,2.29,1.56,1.56,1.40
2021-12-24 07:50:00+00:00,2.29,1.56,1.57,1.41
2021-12-24 07:55:00+00:00,2.30,1.48,1.58,1.41
2021-12-24 08:00:00+00:00,2.30,1.35,1.59,1.41
2021-12-24 08:05:00+00:00,2.29,1.33,1.62,1.41
2021-12-24 08:10:00+00:00,2.29,1.27,1.65,1.41
2021-12-24 08:15:00+00:00,2.28,1.29,1.68,1.41
2021-12-24 08:20:00+00:00,2.28,1.36,1.68,1.41
2021-12-24 08:25:00+00:00,2.29,1.44,1.69,1.41
2021-12-24 08:30:00+00:00,2.29,1.39,1.69,1.41
2021-12-24 08:35:00+00:00,2.29,1.31,1.68,1.40
2021-12-24 08:40:00+00:00,2.28,1.32,1.66,1.40
2021-12-24 08:45:00+00:00,2.28,1.38,1.65,1.40
2021-12-24 08:50:00+00:00,2.28,1.28,1.66,1.40
2021-12-24 08:55:00+00:00,2.29,1.13,1.68,1.40
2021-12-24 09:00:00+00:00,2.29,1.50,1.69,1.40
2021-12-24 09:05:00+00:00,2.29,1.54,1.68,1.41
2021-12-24 09:10:00+00:00,2.29,1.46,1.66,1.42
2021-12-24 09:15:00+00:00,2.29,1.56,1.65,1.43
2021-12-24 09:20:00+00:00,2.29,1.76,1.64,1.43
2021-12-24 09:25:00+00:00,2.29,1.62,1.63,1.44
2021-12-24 09:30:00+00:00,2.29,1.52,1.62,1.44
2021-12-24 09:35:00+00:00,2.29,1.67,1.65,1.44
2021-12-24 09:40:00+00:00,2.29,1.70,1.68,1.44
2021-12-24 09:45:00+00:00,2.29,1.51,1.71,1.44
2021-12-24 09:50:00+00:00,2.29,1.72,1.72,1.43
2021-12-24 09:55:00+00:00,2.30,1.69,1.73,1.44
2021-12-24 10:00:00+00:00,2.30,1.35,1.74,1.44
2021-12-24 10:05:00+00:00,2.30,1.44,1.75,1.44
2021-12-24 10:10:00+00:00,2.31,1.58,1.76,1.44
2021-12-24 10:15:00+00:00,2.31,1.49,1.77,1.45
2021-12-24 10:20:00+00:00,2.31,1.58,1.78,1.45
2021-12-24 10:25:00+00:00,2.32,1.79,1.79,1.45
2021-12-24 10:30:00+00:00,2.32,1.80,1.80,1.45
2021-12-24 10:35:00+00:00,2.32,1.56,1.80,1.45
2021-12-24 10:40:00+00:00,2.33,1.29,1.81,1.44
2021-12-24 10:45:00+00:00,2.33,1.04,1.81,1.44
2021-12-24 10:50:00+00:00,2.33,1.05,1.84,1.44
2021-12-24 10:55:00+00:00,2.32,1.15,1.86,1.43
2021-12-24 11:00:00+00:00,2.32,1.24,1.89,1.43
2021-12-24 11:05:00+00:00,2.33,1.36,1.86,1.43
2021-12-24 11:10:00+00:00,2.33,1.59,1.82,1.42
2021-12-24 11:15:00+00:00,2.34,1.64,1.79,1.42
2021-12-24 11:20:00+00:00,2.33,1.78,1.77,1.41
2021-12-24 11:25:00+00:00,2.33,1.75,1.74,1.41
2021-12-24 11:30:00+00:00,2.32,1.49,1.72,1.40
2021-12-24 11:35:00+00:00,2.32,1.26,1.74,1.40
2021-12-24 11:40:00+00:00,2.31,1.33,1.76,1.41
2021-12-24 11:45:00+00:00,2.31,1.15,1.78,1.41
2021-12-24 11:50:00+00:00,2.32,1.18,1.78,1.41
2021-12-24 11:55:00+00:00,2.32,1.27,1.78,1.41
2021-12-24 12:00:00+00:00,2.33,1.38,1.78,1.41
2021-12-24 12:05:00+00:00,2.33,1.57,1.75,1.40
2021-12-24 12:10:00+00:00,2.34,1.68,1.73,1.40
2021-12-24 12:15:00+00:00,2.34,1.76,1.70,1.39
2021-12-24 12:20:00+00:00,2.33,1.73,1.69,1.39
2021-12-24 12:25:00+00:00,2.33,1.70,1.67,1.38
2021-12-24 12:30:00+00:00,2.32,1.40,1.66,1.37
2021-12-24 12:35:00+00:00,2.32,1.21,1.71,1.37
2021-12-24 12:40:00+00:00,2.32,1.09,1.75,1.36
2021-12-24 12:45:00+00:00,2.32,1.03,1.80,1.35
2021-12-24 12:50:00+00:00,2.32,1.07,1.78,1.35
2021-12-24 12:55:00+00:00,2.33,1.27,1.77,1.34
2021-12-24 13:00:00+00:00,2.33,1.30,1.75,1.34
2021-12-24 13:05:00+00:00,2.33,1.40,1.72,1.34
2021-12-24 13:10:00+00:00,2.33,1.66,1.69,1.34
2021-12-24 13:15:00+00:00,2.33,1.70,1.66,1.33
2021-12-24 13:20:00+00:00,2.33,1.52,1.67,1.33
2021-12-24 13:25:00+00:00,2.32,1.49,1.67,1.32
2021-12-24 13:30:00+00:00,2.32,1.38,1.68,1.31
2021-12-24 13:35:00+00:00,2.32,1.28,1.70,1.30
2021-12-24 13:40:00+00:00,2.31,1.30,1.73,1.29
2021-12-24 13:45:00+00:00,2.31,1.42,1.75,1.29
2021-12-24 13:50:00+00:00,2.32,1.24,1.72,1.29
2021-12-24 13:55:00+00:00,2.32,1.27,1.70,1.29
2021-12-24 14:00:00+00:00,2.33,1.26,1.67,1.29
2021-12-24 14:05:00+00:00,2.33,1.04,1.67,1.30
2021-12-24 14:10:00+00:00,2.32,0.88,1.67,1.30
2021-12-24 14:15:00+00:00,2.32,0.98,1.67,1.31
2021-12-24 14:20:00+00:00,2.32,0.91,1.66,1.31
2021-12-24 14:25:00+00:00,2.31,1.00,1.65,1.30
2021-12-24 14:30:00+00:00,2.31,1.20,1.64,1.29
2021-12-24 14:35:00+00:00,2.31,1.48,1.61,1.28
2021-12-24 14:40:00+00:00,2.30,1.48,1.58,1.28
2021-12-24 14:45:00+00:00,2.30,1.46,1.55,1.27
2021-12-24 14:50:00+00:00,2.30,1.44,1.55,1.27
2021-12-24 14:55:00+00:00,2.30,1.24,1.54,1.27
2021-12-24 15:00:00+00:00,2.30,1.17,1.54,1.27
2021-12-24 15:05:00+00:00,2.30,1.09,1.57,1.27
2021-12-24 15:10:00+00:00,2.29,1.08,1.61,1.26
2021-12-24 15:15:00+00:00,2.29,1.15,1.64,1.26
2021-12-24 15:20:00+00:00,2.29,1.19,1.61,1.25
2021-12-24 15:25:00+00:00,2.30,1.15,1.58,1.24
2021-12-24 15:30:00+00:00,2.30,1.11,1.55,1.23
2021-12-24 15:35:00+00:00,2.30,1.24,1.53,1.22
2021-12-24 15:40:00+00:00,2.29,1.23,1.51,1.21
2021-12-24 15:45:00+00:00,2.29,1.17,1.49,1.21
2021-12-24 15:50:00+00:00,2.29,1.17,1.50,1.22
2021-12-24 15:55:00+00:00,2.28,1.34,1.50,1.22
2021-12-24 16:00:00+00:00,2.28,1.25,1.51,1.23
2021-12-24 16:05:00+00:00,2.28,1.29,1.51,1.24
2021-12-24 16:10:00+00:00,2.28,1.31,1.51,1.24
2021-12-24 16:15:00+00:00,2.28,1.26,1.51,1.23
2021-12-24 16:20:00+00:00,2.28,1.22,1.51,1.22
2021-12-24 16:25:00+00:00,2.28,1.29,1.50,1.22
2021-12-24 16:30:00+00:00,2.28,1.10,1.50,1.21
2021-12-24 16:35:00+00:00,2.28,0.96,1.50,1.21
2021-12-24 16:40:00+00:00,2.27,0.95,1.50,1.21
2021-12-24 16:45:00+00:00,2.27,0.95,1.50,1.21
2021-12-24 16:50:00+00:00,2.27,0.99,1.50,1.21
2021-12-24 16:55:00+00:00,2.27,1.15,1.49,1.21
2021-12-24 17:00:00+00:00,2.27,1.40,1.49,1.22
2021-12-24 17:05:00+00:00,2.27,1.58,1.47,1.22
2021-12-24 17:10:00+00:00,2.26,1.76,1.45,1.23
2021-12-24 17:15:00+00:00,2.26,1.84,1.43,1.24
2021-12-24 17:20:00+00:00,2.26,1.64,1.45,1.24
2021-12-24 17:25:00+00:00,2.26,1.27,1.46,1.25
2021-12-24 17:30:00+00:00,2.26,1.07,1.48,1.25
2021-12-24 17:35:00+00:00,2.26,0.96,1.53,1.25
2021-12-24 17:40:00+00:00,2.26,0.82,1.58,1.24
2021-12-24 17:45:00+00:00,2.26,0.83,1.63,1.24
2021-12-24 17:50:00+00:00,2.27,0.93,1.60,1.23
2021-12-24 17:55:00+00:00,2.28,1.18,1.56,1.23
2021-12-24 18:00:00+00:00,2.29,1.21,1.53,1.23
2021-12-24 18:05:00+00:00,2.29,1.29,1.50,1.23
2021-12-24 18:10:00+00:00,2.28,1.48,1.48,1.23
2021-12-24 18:15:00+00:00,2.28,1.32,1.45,1.23
2021-12-24 18:20:00+00:00,2.28,1.05,1.48,1.24
2021-12-24 18:25:00+00:00,2.27,0.92,1.50,1.24
2021-12-24 18:30:00+00:00,2.27,0.88,1.53,1.24
2021-12-24 18:35:00+00:00,2.27,0.78,1.53,1.24
2021-12-24 18:40:00+00:00,2.27,0.83,1.53,1.25
2021-12-24 18:45:00+00:00,2.27,1.13,1.53,1.25
2021-12-24 18:50:00+00:00,2.27,1.29,1.51,1.25
2021-12-24 18:55:00+00:00,2.28,1.46,1.48,1.26
2021-12-24 19:00:00+00:00,2.28,1.78,1.46,1.27
2021-12-24 19:05:00+00:00,2.27,1.74,1.45,1.27
2021-12-24 19:10:00+00:00,2.27,1.38,1.43,1.27
2021-12-24 19:15:00+00:00,2.26,1.16,1.42,1.27
2021-12-24 19:20:00+00:00,2.26,1.20,1.48,1.27
2021-12-24 19:25:00+00:00,2.26,1.08,1.55,1.27
2021-12-24 19:30:00+00:00,2.26,1.08,1.61,1.27
2021-12-24 19:35:00+00:00,2.27,1.18,1.59,1.27
2021-12-24 19:40:00+00:00,2.28,1.35,1.57,1.28
2021-12-24 19:45:00+00:00,2.29,1.28,1.55,1.29
2021-12-24 19:50:00+00:00,2.29,1.32,1.54,1.30
2021-12-24 19:55:00+00:00,2.29,1.66,1.54,1.30
2021-12-24 20:00:00+00:00,2.29,1.55,1.53,1.31
2021-12-24 20:05:00+00:00,2.29,1.47,1.56,1.32
2021-12-24 20:10:00+00:00,2.28,1.62,1.58,1.32
2021-12-24 20:15:00+00:00,2.28,1.50,1.61,1.32
2021-12-24 20:20:00+00:00,2.28,1.28,1.62,1.31
2021-12-24 20:25:00+00:00,2.28,1.26,1.63,1.31
2021-12-24 20:30:00+00:00,2.28,1.30,1.64,1.31
2021-12-24 20:35:00+00:00,2.28,1.13,1.65,1.32
2021-12-24 20:40:00+00:00,2.29,1.06,1.66,1.33
2021-12-24 20:45:00+00:00,2.29,1.05,1.67,1.34
2021-12-24 20:50:00+00:00,2.29,1.18,1.66,1.35
2021-12-24 20:55:00+00:00,2.29,1.12,1.65,1.37
2021-12-24 21:00:00+00:00,2.29,1.13,1.64,1.39
2021-12-24 21:05:00+00:00,2.29,1.31,1.62,1.39
2021-12-24 21:10:00+00:00,2.29,1.23,1.60,1.40
2021-12-24 21:15:00+00:00,2.29,1.35,1.58,1.39
2021-12-24 21:20:00+00:00,2.29,1.47,1.57,1.39
2021-12-24 21:25:00+00:00,2.29,1.32,1.56,1.38
2021-12-24 21:30:00+00:00,2.29,1.22,1.55,1.38
2021-12-24 21:35:00+00:00,2.29,1.21,1.55,1.38
2021-12-24 21:40:00+00:00,2.28,1.39,1.55,1.39
2021-12-24 21:45:00+00:00,2.28,1.50,1.55,1.39
2021-12-24 21:50:00+00:00,2.28,1.54,1.55,1.40
2021-12-24 21:55:00+00:00,2.28,1.62,1.55,1.40
2021-12-24 22:00:00+00:00,2.28,1.72,1.55,1.41
2021-12-24 22:05:00+00:00,2.28,1.52,1.58,1.41
2021-12-24 22:10:00+00:00,2.28,1.36,1.61,1.40
2021-12-24 22:15:00+00:00,2.28,1.32,1.64,1.40
2021-12-24 22:20:00+00:00,2.28,1.31,1.67,1.40
2021-12-24 22:25:00+00:00,2.28,1.12,1.70,1.40
2021-12-24 22:30:00+00:00,2.28,1.33,1.73,1.40
2021-12-24 22:35:00+00:00,2.29,1.44,1.71,1.41
2021-12-24 22:40:00+00:00,2.29,1.37,1.70,1.41
2021-12-24 22:45:00+00:00,2.30,1.44,1.68,1.41
2021-12-24 22:50:00+00:00,2.30,1.61,1.67,1.42
2021-12-24 22:55:00+00:00,2.30,1.58,1.66,1.42
2021-12-24 23:00:00+00:00,2.30,1.59,1.65,1.42
2021-12-24 23:05:00+00:00,2.30,1.83,1.67,1.41
2021-12-24 23:10:00+00:00,2.30,1.82,1.68,1.41
2021-12-24 23:15:00+00:00,2.30,1.61,1.70,1.40
2021-12-24 23:20:00+00:00,2.30,1.55,1.71,1.40
2021-12-24 23:25:00+00:00,2.30,1.45,1.73,1.40
2021-12-24 23:30:00+00:00,2.30,1.32,1.74,1.40
2021-12-24 23:35:00+00:00,2.30,1.39,1.76,1.40
2021-12-24 23:40:00+00:00,2.30,1.64,1.79,1.41
2021-12-24 23:45:00+00:00,2.30,1.78,1.81,1.41
2021-12-24 23:50:00+00:00,2.31,2.02,1.79,1.41
2021-12-24 23:55:00+00:00,2.31,2.24,1.76,1.41
2021-12-25 00:00:00+00:00,2.32,2.12,1.74,1.42
2021-12-25 00:05:00+00:00,2.31,1.87,1.79,1.42
2021-12-25 00:10:00+00:00,2.31,1.59,1.85,1.43
2021-12-25 00:15:00+00:00,2.30,1.13,1.90,1.43
2021-12-25 00:20:00+00:00,2.31,0.85,1.93,1.44
2021-12-25 00:25:00+00:00,2.31,0.82,1.97,1.44
2021-12-25 00:30:00+00:00,2.32,0.85,2.00,1.44
2021-12-25 00:35:00+00:00,2.35,0.82,1.96,1.44
2021-12-25 00:40:00+00:00,2.37,1.08,1.92,1.44
2021-12-25 00:45:00+00:00,2.40,1.40,1.88,1.43
2021-12-25 00:50:00+00:00,2.38,1.44,1.84,1.43
2021-12-25 00:55:00+00:00,2.37,1.63,1.81,1.42
2021-12-25 01:00:00+00:00,2.35,1.75,1.77,1.41
2021-12-25 01:05:00+00:00,2.35,1.64,1.77,1.41
2021-12-25 01:10:00+00:00,2.35,1.39,1.77,1.41
2021-12-25 01:15:00+00:00,2.35,1.40,1.77,1.41
2021-12-25 01:20:00+00:00,2.35,1.26,1.79,1.41
2021-12-25 01:25:00+00:00,2.34,1.06,1.81,1.42
2021-12-25 01:30:00+00:00,2.34,1.22,1.83,1.42
2021-12-25 01:35:00+00:00,2.35,1.41,1.80,1.42
2021-12-25 01:40:00+00:00,2.36,1.45,1.78,1.41
2021-12-25 01:45:00+00:00,2.37,1.61,1.75,1.42
2021-12-25 01:50:00+00:00,2.36,1.63,1.73,1.41
2021-12-25 01:55:00+00:00,2.36,1.45,1.70,1.42
2021-12-25 02:00:00+00:00,2.35,1.30,1.68,1.42
2021-12-25 02:05:00+00:00,2.35,1.19,1.72,1.42
2021-12-25 02:10:00+00:00,2.34,1.17,1.75,1.42
2021-12-25 02:15:00+00:00,2.34,1.20,1.79,1.42
2021-12-25 02:20:00+00:00,2.34,1.30,1.77,1.42
2021-12-25 02:25:00+00:00,2.35,1.41,1.75,1.42
2021-12-25 02:30:00+00:00,2.35,1.37,1.73,1.41
2021-12-25 02:35:00+00:00,2.35,1.35,1.70,1.41
2021-12-25 02:40:00+00:00,2.34,1.35,1.68,1.40
2021-12-25 02:45:00+00:00,2.34,1.26,1.65,1.40
2021-12-25 02:50:00+00:00,2.34,1.25,1.66,1.39
2021-12-25 02:55:00+00:00,2.34,1.35,1.68,1.38
2021-12-25 03:00:00+00:00,2.34,1.40,1.69,1.38
2021-12-25 03:05:00+00:00,2.34,1.51,1.67,1.37
2021-12-25 03:10:00+00:00,2.34,1.60,1.64,1.37
2021-12-25 03:15:00+00:00,2.34,1.76,1.62,1.36
2021-12-25 03:20:00+00:00,2.34,1.76,1.62,1.36
2021-12-25 03:25:00+00:00,2.33,1.58,1.61,1.36
2021-12-25 03:30:00+00:00,2.33,1.39,1.61,1.37
2021-12-25 03:35:00+00:00,2.33,1.19,1.65,1.37
2021-12-25 03:40:00+00:00,2.33,1.05,1.70,1.37
2021-12-25 03:45:00+00:00,2.33,1.00,1.74,1.37
2021-12-25 03:50:00+00:00,2.33,1.11,1.73,1.38
2021-12-25 03:55:00+00:00,2.34,1.06,1.72,1.38
2021-12-25 04:00:00+00:00,2.34,1.10,1.71,1.38
2021-12-25 04:05:00+00:00,2.34,1.36,1.67,1.38
2021-12-25 04:10:00+00:00,2.34,1.49,1.64,1.39
2021-12-25 04:15:00+00:00,2.34,1.42,1.60,1.39
2021-12-25 04:20:00+00:00,2.34,1.52,1.59,1.39
2021-12-25 04:25:00+00:00,2.33,1.50,1.58,1.40
2021-12-25 04:30:00+00:00,2.33,1.29,1.57,1.40
2021-12-25 04:35:00+00:00,2.33,1.26,1.60,1.40
2021-12-25 04:40:00+00:00,2.33,1.32,1.62,1.41
2021-12-25 04:45:00+00:00,2.33,1.44,1.65,1.41
2021-12-25 04:50:00+00:00,2.33,1.38,1.64,1.42
2021-12-25 04:55:00+00:00,2.34,1.72,1.63,1.42
2021-12-25 05:00:00+00:00,2.34,1.89,1.62,1.43
2021-12-25 05:05:00+00:00,2.34,1.87,1.61,1.44
2021-12-25 05:10:00+00:00,2.33,1.86,1.61,1.45
2021-12-25 05:15:00+00:00,2.33,1.81,1.60,1.45
2021-12-25 05:20:00+00:00,2.33,1.48,1.65,1.45
2021-12-25 05:25:00+00:00,2.32,1.21,1.71,1.45
2021-12-25 05:30:00+00:00,2.32,1.06,1.76,1.45
2021-12-25 05:35:00+00:00,2.33,0.95,1.77,1.45
2021-12-25 05:40:00+00:00,2.34,1.01,1.78,1.46
2021-12-25 05:45:00+00:00,2.35,1.19,1.79,1.47
2021-12-25 05:50:00+00:00,2.36,1.37,1.75,1.47
2021-12-25 05:55:00+00:00,2.36,1.48,1.72,1.48
2021-12-25 06:00:00+00:00,2.37,1.76,1.68,1.48
2021-12-25 06:05:00+00:00,2.36,1.72,1.67,1.48
2021-12-25 06:10:00+00:00,2.36,1.53,1.66,1.48
2021-12-25 06:15:00+00:00,2.35,1.37,1.65,1.48
2021-12-25 06:20:00+00:00,2.35,1.10,1.69,1.47
2021-12-25 06:25:00+00:00,2.35,0.95,1.74,1.47
2021-12-25 06:30:00+00:00,2.35,0.98,1.78,1.47
2021-12-25 06:35:00+00:00,2.35,0.92,1.76,1.47
2021-12-25 06:40:00+00:00,2.36,1.00,1.75,1.48
2021-12-25 06:45:00+00:00,2.36,1.32,1.73,1.50
2021-12-25 06:50:00+00:00,2.36,1.52,1.70,1.51
2021-12-25 06:55:00+00:00,2.36,1.70,1.66,1.52
2021-12-25 07:00:00+00:00,2.36,1.87,1.63,1.53
2021-12-25 07:05:00+00:00,2.36,1.90,1.62,1.54
2021-12-25 07:10:00+00:00,2.35,1.76,1.62,1.55
2021-12-25 07:15:00+00:00,2.35,1.72,1.61,1.55
2021-12-25 07:20:00+00:00,2.35,1.58,1.67,1.55
2021-12-25 07:25:00+00:00,2.34,1.42,1.72,1.55
2021-12-25 07:30:00+00:00,2.34,1.40,1.78,1.55
2021-12-25 07:35:00+00:00,2.35,1.54,1.79,1.56
2021-12-25 07:40:00+00:00,2.36,1.64,1.79,1.56
2021-12-25 07:45:00+00:00,2.37,1.81,1.80,1.57
2021-12-25 07:50:00+00:00,2.37,2.00,1.79,1.58
2021-12-25 07:55:00+00:00,2.37,2.07,1.77,1.59
2021-12-25 08:00:00+00:00,2.37,2.03,1.76,1.59
2021-12-25 08:05:00+00:00,2.37,1.96,1.81,1.59
2021-12-25 08:10:00+00:00,2.37,1.71,1.86,1.59
2021-12-25 08:15:00+00:00,2.37,1.44,1.91,1.59
2021-12-25 08:20:00+00:00,2.38,1.28,1.93,1.59
2021-12-25 08:25:00+00:00,2.38,1.35,1.96,1.59
2021-12-25 08:30:00+00:00,2.39,1.39,1.98,1.60
2021-12-25 08:35:00+00:00,2.40,1.52,1.96,1.61
2021-12-25 08:40:00+00:00,2.40,1.66,1.95,1.62
2021-12-25 08:45:00+00:00,2.41,1.81,1.93,1.63
2021-12-25 08:50:00+00:00,2.41,1.81,1.91,1.63
2021-12-25 08:55:00+00:00,2.41,1.73,1.89,1.64
2021-12-25 09:00:00+00:00,2.41,1.63,1.87,1.64
2021-12-25 09:05:00+00:00,2.40,1.42,1.90,1.64
2021-12-25 09:10:00+00:00,2.40,1.34,1.93,1.64
2021-12-25 09:15:00+00:00,2.39,1.33,1.96,1.65
2021-12-25 09:20:00+00:00,2.39,1.27,1.95,1.65
2021-12-25 09:25:00+00:00,2.40,1.42,1.94,1.65
2021-12-25 09:30:00+00:00,2.40,1.66,1.93,1.66
2021-12-25 09:35:00+00:00,2.40,1.84,1.90,1.67
2021-12-25 09:40:00+00:00,2.40,1.97,1.87,1.68
2021-12-25 09:45:00+00:00,2.40,2.09,1.84,1.69
2021-12-25 09:50:00+00:00,2.40,2.06,1.84,1.69
2021-12-25 09:55:00+00:00,2.39,1.92,1.85,1.70
2021-12-25 10:00:00+00:00,2.39,1.83,1.85,1.70
2021-12-25 10:05:00+00:00,2.39,1.66,1.90,1.70
2021-12-25 10:10:00+00:00,2.38,1.59,1.95,1.70
2021-12-25 10:15:00+00:00,2.38,1.56,2.00,1.70
2021-12-25 10:20:00+00:00,2.40,1.50,2.00,1.70
2021-12-25 10:25:00+00:00,2.41,1.57,2.00,1.71
2021-12-25 10:30:00+00:00,2.43,1.61,2.00,1.71
2021-12-25 10:35:00+00:00,2.43,1.70,1.98,1.72
2021-12-25 10:40:00+00:00,2.42,1.80,1.96,1.72
2021-12-25 10:45:00+00:00,2.42,2.00,1.94,1.72
2021-12-25 10:50:00+00:00,2.42,2.01,1.94,1.72
2021-12-25 10:55:00+00:00,2.42,2.00,1.95,1.71
2021-12-25 11:00:00+00:00,2.42,1.96,1.95,1.70
2021-12-25 11:05:00+00:00,2.42,1.94,1.98,1.70
2021-12-25 11:10:00+00:00,2.42,1.82,2.02,1.70
2021-12-25 11:15:00+00:00,2.42,1.76,2.05,1.70
2021-12-25 11:20:00+00:00,2.42,1.69,2.06,1.70
2021-12-25 11:25:00+00:00,2.41,1.71,2.07,1.71
2021-12-25 11:30:00+00:00,2.41,1.70,2.08,1.72
2021-12-25 11:35:00+00:00,2.42,1.72,2.07,1.73
2021-12-25 11:40:00+00:00,2.43,1.71,2.06,1.73
