datetimeUTC,"USGS 04092677: Grand Calumet River at Industrial Hwy at Gary, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN","USGS 05536357: Grand Calumet River at Hohman Ave at Hammond, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN (6-hour Mean)"
2020-08-29 21:30:00+00:00,776.00,-224.00,519.00,444.80
2020-08-29 21:35:00+00:00,770.67,-225.00,519.67,380.55
2020-08-29 21:40:00+00:00,765.33,347.00,520.33,315.62
2020-08-29 21:45:00+00:00,760.00,105.00,521.00,296.26
2020-08-29 21:50:00+00:00,768.33,1040.00,520.33,311.02
2020-08-29 21:55:00+00:00,776.67,1780.00,519.67,350.43
2020-08-29 22:00:00+00:00,785.00,1550.00,519.00,390.15
2020-08-29 22:05:00+00:00,795.33,139.00,519.00,426.46
2020-08-29 22:10:00+00:00,805.67,104.00,519.00,452.24
2020-08-29 22:15:00+00:00,816.00,-276.00,519.00,466.63
2020-08-29 22:20:00+00:00,810.33,-939.00,518.67,460.62
2020-08-29 22:25:00+00:00,804.67,-871.00,518.33,417.47
2020-08-29 22:30:00+00:00,799.00,297.00,518.00,355.00
2020-08-29 22:35:00+00:00,792.33,1340.00,517.33,322.52
2020-08-29 22:40:00+00:00,785.67,1690.00,516.67,319.09
2020-08-29 22:45:00+00:00,779.00,711.00,516.00,319.43
2020-08-29 22:50:00+00:00,777.00,122.00,516.00,327.76
2020-08-29 22:55:00+00:00,775.00,-711.00,516.00,349.73
2020-08-29 23:00:00+00:00,773.00,451.00,516.00,381.69
2020-08-29 23:05:00+00:00,761.33,1820.00,516.00,410.60
2020-08-29 23:10:00+00:00,749.67,2350.00,516.00,413.72
2020-08-29 23:15:00+00:00,738.00,1340.00,516.00,388.67
2020-08-29 23:20:00+00:00,741.00,258.00,516.00,343.86
2020-08-29 23:25:00+00:00,744.00,1440.00,516.00,314.16
2020-08-29 23:30:00+00:00,747.00,1080.00,516.00,282.45
2020-08-29 23:35:00+00:00,749.67,-1600.00,515.33,253.53
2020-08-29 23:40:00+00:00,752.33,-2890.00,514.67,248.78
2020-08-29 23:45:00+00:00,755.00,-1250.00,514.00,283.38
2020-08-29 23:50:00+00:00,749.00,750.00,513.00,339.55
2020-08-29 23:55:00+00:00,743.00,455.00,512.00,380.51
2020-08-30 00:00:00+00:00,737.00,297.00,511.00,399.86
2020-08-30 00:05:00+00:00,730.33,1150.00,509.67,405.32
2020-08-30 00:10:00+00:00,723.67,1990.00,508.33,386.57
2020-08-30 00:15:00+00:00,717.00,2000.00,507.00,355.01
2020-08-30 00:20:00+00:00,710.67,499.00,507.00,311.31
2020-08-30 00:25:00+00:00,704.33,-224.00,507.00,267.48
2020-08-30 00:30:00+00:00,698.00,-258.00,507.00,252.94
2020-08-30 00:35:00+00:00,703.67,-1060.00,507.67,266.38
2020-08-30 00:40:00+00:00,709.33,-1940.00,508.33,284.12
2020-08-30 00:45:00+00:00,715.00,-1190.00,509.00,283.69
2020-08-30 00:50:00+00:00,721.00,-193.00,508.33,285.15
2020-08-30 00:55:00+00:00,727.00,687.00,507.67,284.08
2020-08-30 01:00:00+00:00,733.00,1700.00,507.00,277.37
2020-08-30 01:05:00+00:00,738.00,1950.00,507.00,270.52
2020-08-30 01:10:00+00:00,743.00,1320.00,507.00,276.00
2020-08-30 01:15:00+00:00,748.00,1210.00,507.00,280.53
2020-08-30 01:20:00+00:00,754.00,861.00,508.33,299.24
2020-08-30 01:25:00+00:00,760.00,-1000.00,509.67,326.35
2020-08-30 01:30:00+00:00,766.00,-3120.00,511.00,335.20
2020-08-30 01:35:00+00:00,767.33,-1590.00,511.00,319.95
2020-08-30 01:40:00+00:00,768.67,579.00,511.00,298.75
2020-08-30 01:45:00+00:00,770.00,406.00,511.00,277.04
2020-08-30 01:50:00+00:00,771.67,53.20,511.00,259.87
2020-08-30 01:55:00+00:00,773.33,909.00,511.00,247.90
2020-08-30 02:00:00+00:00,775.00,2020.00,511.00,260.04
2020-08-30 02:05:00+00:00,760.00,1760.00,511.00,266.34
2020-08-30 02:10:00+00:00,745.00,0.41,511.00,256.48
2020-08-30 02:15:00+00:00,730.00,-1110.00,511.00,242.91
2020-08-30 02:20:00+00:00,705.67,-871.00,512.00,242.09
2020-08-30 02:25:00+00:00,681.33,402.00,513.00,257.05
2020-08-30 02:30:00+00:00,657.00,-245.00,514.00,248.20
2020-08-30 02:35:00+00:00,660.00,-1320.00,514.00,226.78
2020-08-30 02:40:00+00:00,663.00,-123.00,514.00,232.12
2020-08-30 02:45:00+00:00,666.00,2130.00,514.00,256.91
2020-08-30 02:50:00+00:00,670.33,2820.00,514.00,263.50
2020-08-30 02:55:00+00:00,674.67,1130.00,514.00,246.50
2020-08-30 03:00:00+00:00,679.00,-16.90,514.00,247.00
2020-08-30 03:05:00+00:00,681.67,364.00,514.67,264.43
2020-08-30 03:10:00+00:00,684.33,-139.00,515.33,273.75
2020-08-30 03:15:00+00:00,687.00,-714.00,516.00,274.43
2020-08-30 03:20:00+00:00,687.67,-1190.00,516.00,270.87
2020-08-30 03:25:00+00:00,688.33,-1300.00,516.00,275.60
2020-08-30 03:30:00+00:00,689.00,-352.00,516.00,276.56
2020-08-30 03:35:00+00:00,687.00,757.00,516.00,267.80
2020-08-30 03:40:00+00:00,685.00,1070.00,516.00,264.52
2020-08-30 03:45:00+00:00,683.00,316.00,516.00,279.89
2020-08-30 03:50:00+00:00,688.67,211.00,516.00,292.61
2020-08-30 03:55:00+00:00,694.33,962.00,516.00,292.63
2020-08-30 04:00:00+00:00,700.00,1290.00,516.00,288.50
2020-08-30 04:05:00+00:00,696.00,1050.00,516.67,291.52
2020-08-30 04:10:00+00:00,692.00,539.00,517.33,290.69
2020-08-30 04:15:00+00:00,688.00,435.00,518.00,284.97
2020-08-30 04:20:00+00:00,684.33,1090.00,518.33,271.24
2020-08-30 04:25:00+00:00,680.67,1040.00,518.67,260.87
2020-08-30 04:30:00+00:00,677.00,-225.00,519.00,280.02
2020-08-30 04:35:00+00:00,676.00,-816.00,519.00,332.24
2020-08-30 04:40:00+00:00,675.00,-208.00,519.00,370.05
2020-08-30 04:45:00+00:00,674.00,105.00,519.00,377.19
2020-08-30 04:50:00+00:00,676.67,-542.00,518.67,386.97
2020-08-30 04:55:00+00:00,679.33,-752.00,518.33,411.03
2020-08-30 05:00:00+00:00,682.00,175.00,518.00,425.84
2020-08-30 05:05:00+00:00,684.67,911.00,517.33,410.09
2020-08-30 05:10:00+00:00,687.33,1100.00,516.67,384.82
2020-08-30 05:15:00+00:00,690.00,1360.00,516.00,382.48
2020-08-30 05:20:00+00:00,693.00,1280.00,516.00,383.17
2020-08-30 05:25:00+00:00,696.00,1350.00,516.00,370.31
2020-08-30 05:30:00+00:00,699.00,794.00,516.00,348.22
2020-08-30 05:35:00+00:00,701.67,-484.00,516.00,349.68
2020-08-30 05:40:00+00:00,704.33,-1210.00,516.00,370.15
2020-08-30 05:45:00+00:00,707.00,-1080.00,516.00,382.10
2020-08-30 05:50:00+00:00,732.67,-769.00,516.00,376.89
2020-08-30 05:55:00+00:00,758.33,-491.00,516.00,363.06
2020-08-30 06:00:00+00:00,784.00,491.00,516.00,360.10
2020-08-30 06:05:00+00:00,818.00,1570.00,515.33,367.63
2020-08-30 06:10:00+00:00,852.00,1830.00,514.67,367.13
2020-08-30 06:15:00+00:00,886.00,2040.00,514.00,368.33
2020-08-30 06:20:00+00:00,884.67,1740.00,514.00,376.47
2020-08-30 06:25:00+00:00,883.33,844.00,514.00,393.01
2020-08-30 06:30:00+00:00,882.00,-154.00,514.00,412.48
2020-08-30 06:35:00+00:00,892.00,-897.00,514.67,421.09
2020-08-30 06:40:00+00:00,902.00,-1300.00,515.33,423.26
2020-08-30 06:45:00+00:00,912.00,-818.00,516.00,417.82
2020-08-30 06:50:00+00:00,929.67,-261.00,515.33,421.78
2020-08-30 06:55:00+00:00,947.33,-192.00,514.67,431.86
2020-08-30 07:00:00+00:00,965.00,386.00,514.00,434.02
2020-08-30 07:05:00+00:00,967.67,1920.00,513.33,426.71
2020-08-30 07:10:00+00:00,970.33,1890.00,512.67,422.19
2020-08-30 07:15:00+00:00,973.00,902.00,512.00,430.01
2020-08-30 07:20:00+00:00,973.00,208.00,512.67,434.83
2020-08-30 07:25:00+00:00,973.00,104.00,513.33,415.45
2020-08-30 07:30:00+00:00,973.00,398.00,514.00,388.28
2020-08-30 07:35:00+00:00,963.67,692.00,514.00,384.06
2020-08-30 07:40:00+00:00,954.33,1170.00,514.00,400.68
2020-08-30 07:45:00+00:00,945.00,1100.00,514.00,409.91
2020-08-30 07:50:00+00:00,932.33,1120.00,513.33,408.48
2020-08-30 07:55:00+00:00,919.67,1810.00,512.67,422.52
2020-08-30 08:00:00+00:00,907.00,1990.00,512.00,452.41
2020-08-30 08:05:00+00:00,892.00,870.00,512.00,480.56
2020-08-30 08:10:00+00:00,877.00,-84.80,512.00,482.19
2020-08-30 08:15:00+00:00,862.00,-170.00,512.00,465.49
2020-08-30 08:20:00+00:00,849.67,-1060.00,510.33,455.52
2020-08-30 08:25:00+00:00,837.33,-1810.00,508.67,418.12
2020-08-30 08:30:00+00:00,825.00,-1210.00,507.00,392.10
2020-08-30 08:35:00+00:00,812.00,-139.00,506.00,367.11
2020-08-30 08:40:00+00:00,799.00,175.00,505.00,369.96
2020-08-30 08:45:00+00:00,786.00,749.00,504.00,385.11
2020-08-30 08:50:00+00:00,773.67,1750.00,502.67,404.19
2020-08-30 08:55:00+00:00,761.33,1810.00,501.33,430.34
2020-08-30 09:00:00+00:00,749.00,914.00,500.00,450.10
2020-08-30 09:05:00+00:00,736.33,533.00,500.67,453.77
2020-08-30 09:10:00+00:00,723.67,327.00,501.33,436.99
2020-08-30 09:15:00+00:00,711.00,-51.20,502.00,410.28
2020-08-30 09:20:00+00:00,709.67,-120.00,502.00,382.57
2020-08-30 09:25:00+00:00,708.33,17.70,502.00,361.82
2020-08-30 09:30:00+00:00,707.00,121.00,502.00,357.11
2020-08-30 09:35:00+00:00,701.67,277.00,501.33,367.49
2020-08-30 09:40:00+00:00,696.33,915.00,500.67,391.57
2020-08-30 09:45:00+00:00,691.00,673.00,500.00,427.46
2020-08-30 09:50:00+00:00,688.00,605.00,499.67,455.79
2020-08-30 09:55:00+00:00,685.00,947.00,499.33,465.46
2020-08-30 10:00:00+00:00,682.00,1120.00,499.00,462.94
2020-08-30 10:05:00+00:00,686.67,756.00,499.00,453.90
2020-08-30 10:10:00+00:00,691.33,720.00,499.00,419.35
2020-08-30 10:15:00+00:00,696.00,1110.00,499.00,383.76
2020-08-30 10:20:00+00:00,694.00,787.00,498.33,368.09
2020-08-30 10:25:00+00:00,692.00,-325.00,497.67,376.63
2020-08-30 10:30:00+00:00,690.00,-943.00,497.00,396.98
2020-08-30 10:35:00+00:00,690.33,-533.00,496.33,406.60
2020-08-30 10:40:00+00:00,690.67,397.00,495.67,406.78
2020-08-30 10:45:00+00:00,691.00,466.00,495.00,394.52
2020-08-30 10:50:00+00:00,702.00,0.41,494.00,391.90
2020-08-30 10:55:00+00:00,713.00,483.00,493.00,381.02
2020-08-30 11:00:00+00:00,724.00,1430.00,492.00,344.92
2020-08-30 11:05:00+00:00,720.67,2230.00,492.00,306.56
2020-08-30 11:10:00+00:00,717.33,1030.00,492.00,305.98
2020-08-30 11:15:00+00:00,714.00,-119.00,492.00,321.12
2020-08-30 11:20:00+00:00,711.33,632.00,490.67,327.71
2020-08-30 11:25:00+00:00,708.67,-1450.00,489.33,348.36
2020-08-30 11:30:00+00:00,706.00,-550.00,488.00,387.27
2020-08-30 11:35:00+00:00,703.67,-1030.00,488.00,420.28
2020-08-30 11:40:00+00:00,701.33,-276.00,488.00,431.82
2020-08-30 11:45:00+00:00,699.00,-104.00,488.00,431.53
2020-08-30 11:50:00+00:00,701.00,313.00,487.00,421.98
2020-08-30 11:55:00+00:00,703.00,1140.00,486.00,386.47
2020-08-30 12:00:00+00:00,705.00,951.00,485.00,353.43
2020-08-30 12:05:00+00:00,705.00,759.00,485.00,339.50
2020-08-30 12:10:00+00:00,705.00,345.00,485.00,339.06
2020-08-30 12:15:00+00:00,705.00,-120.00,485.00,336.49
2020-08-30 12:20:00+00:00,702.67,17.70,485.00,346.89
2020-08-30 12:25:00+00:00,700.33,225.00,485.00,357.52
2020-08-30 12:30:00+00:00,698.00,500.00,485.00,370.03
2020-08-30 12:35:00+00:00,703.33,604.00,485.00,378.26
2020-08-30 12:40:00+00:00,708.67,861.00,485.00,374.47
2020-08-30 12:45:00+00:00,714.00,1320.00,485.00,355.10
2020-08-30 12:50:00+00:00,719.67,1250.00,485.00,336.18
2020-08-30 12:55:00+00:00,725.33,445.00,485.00,334.52
2020-08-30 13:00:00+00:00,731.00,-376.00,485.00,331.26
2020-08-30 13:05:00+00:00,725.67,-274.00,485.00,317.11
2020-08-30 13:10:00+00:00,720.33,-602.00,485.00,311.25
2020-08-30 13:15:00+00:00,715.00,-708.00,485.00,322.35
2020-08-30 13:20:00+00:00,711.67,-242.00,484.33,329.33
2020-08-30 13:25:00+00:00,708.33,831.00,483.67,318.09
2020-08-30 13:30:00+00:00,705.00,1590.00,483.00,309.11
2020-08-30 13:35:00+00:00,701.67,1100.00,483.00,314.72
2020-08-30 13:40:00+00:00,698.33,705.00,483.00,313.72
2020-08-30 13:45:00+00:00,695.00,275.00,483.00,296.84
2020-08-30 13:50:00+00:00,699.00,909.00,483.00,287.13
2020-08-30 13:55:00+00:00,703.00,326.00,483.00,301.64
2020-08-30 14:00:00+00:00,707.00,-826.00,483.00,322.70
2020-08-30 14:05:00+00:00,719.00,-810.00,483.00,320.92
2020-08-30 14:10:00+00:00,731.00,828.00,483.00,298.39
2020-08-30 14:15:00+00:00,743.00,1020.00,483.00,290.39
2020-08-30 14:20:00+00:00,758.00,311.00,482.33,297.44
2020-08-30 14:25:00+00:00,773.00,448.00,481.67,282.42
2020-08-30 14:30:00+00:00,788.00,1030.00,481.00,291.90
2020-08-30 14:35:00+00:00,800.67,1200.00,481.00,301.81
2020-08-30 14:40:00+00:00,813.33,703.00,481.00,322.79
2020-08-30 14:45:00+00:00,826.00,154.00,481.00,338.41
2020-08-30 14:50:00+00:00,820.67,51.80,480.67,357.23
2020-08-30 14:55:00+00:00,815.33,-842.00,480.33,364.02
2020-08-30 15:00:00+00:00,810.00,-602.00,480.00,350.07
2020-08-30 15:05:00+00:00,806.00,-103.00,480.00,335.16
2020-08-30 15:10:00+00:00,802.00,501.00,480.00,320.05
2020-08-30 15:15:00+00:00,798.00,139.00,480.00,298.20
2020-08-30 15:20:00+00:00,814.33,708.00,479.33,280.39
2020-08-30 15:25:00+00:00,830.67,656.00,478.67,265.63
2020-08-30 15:30:00+00:00,847.00,931.00,478.00,261.11
2020-08-30 15:35:00+00:00,861.67,722.00,478.00,256.67
2020-08-30 15:40:00+00:00,876.33,0.41,478.00,261.10
2020-08-30 15:45:00+00:00,891.00,-499.00,478.00,272.86
2020-08-30 15:50:00+00:00,891.00,-708.00,478.67,275.74
2020-08-30 15:55:00+00:00,891.00,484.00,479.33,275.19
2020-08-30 16:00:00+00:00,891.00,709.00,480.00,274.29
2020-08-30 16:05:00+00:00,880.33,86.90,480.00,272.12
2020-08-30 16:10:00+00:00,869.67,328.00,480.00,265.22
2020-08-30 16:15:00+00:00,859.00,1530.00,480.00,267.54
2020-08-30 16:20:00+00:00,857.67,1620.00,480.00,274.86
2020-08-30 16:25:00+00:00,856.33,-34.00,480.00,278.90
2020-08-30 16:30:00+00:00,855.00,-980.00,480.00,273.24
2020-08-30 16:35:00+00:00,864.00,-534.00,480.00,271.19
2020-08-30 16:40:00+00:00,873.00,-606.00,480.00,275.85
2020-08-30 16:45:00+00:00,882.00,-835.00,480.00,287.69
2020-08-30 16:50:00+00:00,886.00,-243.00,480.00,288.87
2020-08-30 16:55:00+00:00,890.00,1060.00,480.00,272.42
2020-08-30 17:00:00+00:00,894.00,2020.00,480.00,259.23
2020-08-30 17:05:00+00:00,902.67,1300.00,480.00,263.68
2020-08-30 17:10:00+00:00,911.33,586.00,480.00,265.04
2020-08-30 17:15:00+00:00,920.00,446.00,480.00,245.12
2020-08-30 17:20:00+00:00,912.00,395.00,480.33,227.80
2020-08-30 17:25:00+00:00,904.00,-464.00,480.67,232.86
2020-08-30 17:30:00+00:00,896.00,-758.00,481.00,244.12
2020-08-30 17:35:00+00:00,888.67,173.00,481.00,253.30
2020-08-30 17:40:00+00:00,881.33,502.00,481.00,249.16
2020-08-30 17:45:00+00:00,874.00,864.00,481.00,246.63
2020-08-30 17:50:00+00:00,866.33,1270.00,481.00,252.76
2020-08-30 17:55:00+00:00,858.67,809.00,481.00,262.64
2020-08-30 18:00:00+00:00,851.00,121.00,481.00,271.59
2020-08-30 18:05:00+00:00,842.67,-137.00,481.00,272.77
2020-08-30 18:10:00+00:00,834.33,-344.00,481.00,272.30
2020-08-30 18:15:00+00:00,826.00,-1250.00,481.00,268.75
2020-08-30 18:20:00+00:00,818.33,-1420.00,481.00,267.80
2020-08-30 18:25:00+00:00,810.67,-1060.00,481.00,260.01
2020-08-30 18:30:00+00:00,803.00,-105.00,481.00,265.40
2020-08-30 18:35:00+00:00,812.00,176.00,481.00,266.34
2020-08-30 18:40:00+00:00,821.00,927.00,481.00,263.05
2020-08-30 18:45:00+00:00,830.00,1720.00,481.00,253.85
2020-08-30 18:50:00+00:00,821.33,1530.00,481.67,256.67
2020-08-30 18:55:00+00:00,812.67,1210.00,482.33,264.71
2020-08-30 19:00:00+00:00,804.00,379.00,483.00,250.71
2020-08-30 19:05:00+00:00,799.00,-534.00,484.00,230.75
2020-08-30 19:10:00+00:00,794.00,-778.00,485.00,226.95
2020-08-30 19:15:00+00:00,789.00,-433.00,486.00,226.76
2020-08-30 19:20:00+00:00,778.67,-173.00,486.67,220.18
2020-08-30 19:25:00+00:00,768.33,52.60,487.33,217.03
2020-08-30 19:30:00+00:00,758.00,418.00,488.00,242.84
2020-08-30 19:35:00+00:00,747.33,1440.00,488.00,276.54
2020-08-30 19:40:00+00:00,736.67,1440.00,488.00,294.43
2020-08-30 19:45:00+00:00,726.00,1570.00,488.00,305.78
2020-08-30 19:50:00+00:00,728.67,361.00,488.67,317.23
2020-08-30 19:55:00+00:00,731.33,-292.00,489.33,319.62
2020-08-30 20:00:00+00:00,734.00,-637.00,490.00,299.69
2020-08-30 20:05:00+00:00,744.00,-501.00,490.00,268.49
2020-08-30 20:10:00+00:00,754.00,-711.00,490.00,245.95
2020-08-30 20:15:00+00:00,764.00,-626.00,490.00,240.77
2020-08-30 20:20:00+00:00,753.33,-244.00,489.33,241.77
2020-08-30 20:25:00+00:00,742.67,680.00,488.67,245.83
2020-08-30 20:30:00+00:00,732.00,1270.00,488.00,257.39
2020-08-30 20:35:00+00:00,720.67,1700.00,488.00,275.33
2020-08-30 20:40:00+00:00,709.33,898.00,488.00,290.64
2020-08-30 20:45:00+00:00,698.00,518.00,488.00,300.75
2020-08-30 20:50:00+00:00,703.67,602.00,488.67,291.73
2020-08-30 20:55:00+00:00,709.33,773.00,489.33,267.06
2020-08-30 21:00:00+00:00,715.00,-189.00,490.00,251.05
2020-08-30 21:05:00+00:00,731.67,-516.00,490.67,253.40
2020-08-30 21:10:00+00:00,748.33,-137.00,491.33,256.70
2020-08-30 21:15:00+00:00,765.00,242.00,492.00,255.02
2020-08-30 21:20:00+00:00,789.00,69.60,491.33,265.50
2020-08-30 21:25:00+00:00,813.00,139.00,490.67,297.75
2020-08-30 21:30:00+00:00,837.00,1050.00,490.00,329.53
2020-08-30 21:35:00+00:00,835.67,999.00,489.33,342.09
2020-08-30 21:40:00+00:00,834.33,482.00,488.67,341.80
2020-08-30 21:45:00+00:00,833.00,-671.00,488.00,336.64
2020-08-30 21:50:00+00:00,852.67,-293.00,488.00,324.84
2020-08-30 21:55:00+00:00,872.33,-121.00,488.00,309.07
2020-08-30 22:00:00+00:00,892.00,-538.00,488.00,290.85
2020-08-30 22:05:00+00:00,899.33,-748.00,488.00,286.14
2020-08-30 22:10:00+00:00,906.67,-191.00,488.00,296.06
2020-08-30 22:15:00+00:00,914.00,314.00,488.00,312.15
2020-08-30 22:20:00+00:00,889.67,1050.00,487.33,321.87
2020-08-30 22:25:00+00:00,865.33,1390.00,486.67,325.66
2020-08-30 22:30:00+00:00,841.00,1850.00,486.00,323.28
2020-08-30 22:35:00+00:00,843.33,1480.00,486.67,320.17
2020-08-30 22:40:00+00:00,845.67,772.00,487.33,301.64
2020-08-30 22:45:00+00:00,848.00,223.00,488.00,285.01
2020-08-30 22:50:00+00:00,838.67,0.41,488.67,269.20
2020-08-30 22:55:00+00:00,829.33,-68.20,489.33,282.20
2020-08-30 23:00:00+00:00,820.00,-395.00,490.00,301.27
2020-08-30 23:05:00+00:00,796.33,-258.00,489.33,314.95
2020-08-30 23:10:00+00:00,772.67,-345.00,488.67,315.92
2020-08-30 23:15:00+00:00,749.00,208.00,488.00,317.39
2020-08-30 23:20:00+00:00,764.67,519.00,487.33,316.72
2020-08-30 23:25:00+00:00,780.33,691.00,486.67,313.16
2020-08-30 23:30:00+00:00,796.00,380.00,486.00,302.66
2020-08-30 23:35:00+00:00,814.67,552.00,485.67,288.37
2020-08-30 23:40:00+00:00,833.33,1290.00,485.33,276.52
2020-08-30 23:45:00+00:00,852.00,1240.00,485.00,272.08
2020-08-30 23:50:00+00:00,839.33,206.00,485.33,271.18
2020-08-30 23:55:00+00:00,826.67,-531.00,485.67,267.92
2020-08-31 00:00:00+00:00,814.00,-360.00,486.00,258.52
2020-08-31 00:05:00+00:00,808.67,293.00,486.00,255.64
2020-08-31 00:10:00+00:00,803.33,104.00,486.00,268.42
2020-08-31 00:15:00+00:00,798.00,-467.00,486.00,281.70
2020-08-31 00:20:00+00:00,793.00,-485.00,485.67,282.90
2020-08-31 00:25:00+00:00,788.00,934.00,485.33,282.67
2020-08-31 00:30:00+00:00,783.00,1260.00,485.00,293.07
2020-08-31 00:35:00+00:00,777.67,812.00,484.33,297.59
2020-08-31 00:40:00+00:00,772.33,155.00,483.67,283.67
2020-08-31 00:45:00+00:00,767.00,550.00,483.00,277.31
2020-08-31 00:50:00+00:00,761.67,859.00,483.67,296.17
2020-08-31 00:55:00+00:00,756.33,379.00,484.33,309.41
2020-08-31 01:00:00+00:00,751.00,-120.00,485.00,307.04
2020-08-31 01:05:00+00:00,745.67,34.80,485.00,302.57
2020-08-31 01:10:00+00:00,740.33,190.00,485.00,301.65
2020-08-31 01:15:00+00:00,735.00,397.00,485.00,298.08
2020-08-31 01:20:00+00:00,730.00,276.00,484.33,284.94
2020-08-31 01:25:00+00:00,725.00,104.00,483.67,263.61
2020-08-31 01:30:00+00:00,720.00,-121.00,483.00,246.01
2020-08-31 01:35:00+00:00,714.33,191.00,482.33,235.46
2020-08-31 01:40:00+00:00,708.67,86.90,481.67,229.30
2020-08-31 01:45:00+00:00,703.00,226.00,481.00,228.49
2020-08-31 01:50:00+00:00,697.67,416.00,481.00,236.35
2020-08-31 01:55:00+00:00,692.33,1310.00,481.00,240.85
2020-08-31 02:00:00+00:00,687.00,1100.00,481.00,237.76
2020-08-31 02:05:00+00:00,690.00,362.00,481.00,235.09
2020-08-31 02:10:00+00:00,693.00,-430.00,481.00,242.91
2020-08-31 02:15:00+00:00,696.00,-604.00,481.00,256.68
2020-08-31 02:20:00+00:00,695.00,-675.00,481.00,263.12
2020-08-31 02:25:00+00:00,694.00,-504.00,481.00,267.16
2020-08-31 02:30:00+00:00,693.00,-86.60,481.00,277.28
2020-08-31 02:35:00+00:00,691.67,227.00,481.00,285.07
2020-08-31 02:40:00+00:00,690.33,835.00,481.00,281.77
2020-08-31 02:45:00+00:00,689.00,574.00,481.00,267.40
2020-08-31 02:50:00+00:00,687.67,452.00,481.67,254.20
2020-08-31 02:55:00+00:00,686.33,364.00,482.33,251.38
2020-08-31 03:00:00+00:00,685.00,87.10,483.00,259.13
2020-08-31 03:05:00+00:00,681.00,-399.00,483.67,265.25
2020-08-31 03:10:00+00:00,677.00,417.00,484.33,265.03
2020-08-31 03:15:00+00:00,673.00,832.00,485.00,266.94
2020-08-31 03:20:00+00:00,669.00,330.00,485.33,277.84
2020-08-31 03:25:00+00:00,665.00,52.40,485.67,288.29
2020-08-31 03:30:00+00:00,661.00,898.00,486.00,285.70
2020-08-31 03:35:00+00:00,669.00,1380.00,486.67,276.27
2020-08-31 03:40:00+00:00,677.00,-16.90,487.33,268.94
2020-08-31 03:45:00+00:00,685.00,17.70,488.00,268.72
2020-08-31 03:50:00+00:00,695.33,706.00,488.00,265.69
2020-08-31 03:55:00+00:00,705.67,673.00,488.00,259.62
2020-08-31 04:00:00+00:00,716.00,-294.00,488.00,260.85
2020-08-31 04:05:00+00:00,709.33,-864.00,488.00,272.21
2020-08-31 04:10:00+00:00,702.67,-815.00,488.00,280.28
2020-08-31 04:15:00+00:00,696.00,-452.00,488.00,288.58
2020-08-31 04:20:00+00:00,689.00,-645.00,487.33,297.12
2020-08-31 04:25:00+00:00,682.00,-507.00,486.67,308.13
2020-08-31 04:30:00+00:00,675.00,105.00,486.00,316.38
2020-08-31 04:35:00+00:00,668.33,1080.00,486.00,321.80
2020-08-31 04:40:00+00:00,661.67,1030.00,486.00,320.61
2020-08-31 04:45:00+00:00,655.00,713.00,486.00,320.37
2020-08-31 04:50:00+00:00,648.67,797.00,486.67,321.77
2020-08-31 04:55:00+00:00,642.33,329.00,487.33,326.22
2020-08-31 05:00:00+00:00,636.00,-294.00,488.00,321.48
2020-08-31 05:05:00+00:00,629.33,-590.00,489.33,317.26
2020-08-31 05:10:00+00:00,622.67,313.00,490.67,330.79
2020-08-31 05:15:00+00:00,616.00,660.00,492.00,358.19
2020-08-31 05:20:00+00:00,617.00,678.00,492.00,375.59
2020-08-31 05:25:00+00:00,618.00,814.00,492.00,383.44
2020-08-31 05:30:00+00:00,619.00,1430.00,492.00,395.01
2020-08-31 05:35:00+00:00,619.67,949.00,492.33,401.12
2020-08-31 05:40:00+00:00,620.33,311.00,492.67,398.01
2020-08-31 05:45:00+00:00,621.00,241.00,493.00,387.76
2020-08-31 05:50:00+00:00,622.00,276.00,493.00,386.47
2020-08-31 05:55:00+00:00,623.00,0.41,493.00,388.04
2020-08-31 06:00:00+00:00,624.00,34.90,493.00,386.82
2020-08-31 06:05:00+00:00,624.67,86.70,492.67,386.81
2020-08-31 06:10:00+00:00,625.33,277.00,492.33,393.46
2020-08-31 06:15:00+00:00,626.00,243.00,492.00,388.22
2020-08-31 06:20:00+00:00,626.67,329.00,492.00,381.79
2020-08-31 06:25:00+00:00,627.33,278.00,492.00,392.88
2020-08-31 06:30:00+00:00,628.00,745.00,492.00,410.11
2020-08-31 06:35:00+00:00,629.00,571.00,492.00,409.79
2020-08-31 06:40:00+00:00,630.00,277.00,492.00,395.12
2020-08-31 06:45:00+00:00,631.00,139.00,492.00,403.33
2020-08-31 06:50:00+00:00,632.00,329.00,491.33,406.14
2020-08-31 06:55:00+00:00,633.00,416.00,490.67,393.65
2020-08-31 07:00:00+00:00,634.00,469.00,490.00,379.50
2020-08-31 07:05:00+00:00,635.00,709.00,490.00,388.47
2020-08-31 07:10:00+00:00,636.00,624.00,490.00,418.25
2020-08-31 07:15:00+00:00,637.00,796.00,490.00,450.78
2020-08-31 07:20:00+00:00,646.67,1020.00,490.00,474.10
2020-08-31 07:25:00+00:00,656.33,1080.00,490.00,489.95
2020-08-31 07:30:00+00:00,666.00,706.00,490.00,499.24
2020-08-31 07:35:00+00:00,674.67,275.00,490.67,495.93
2020-08-31 07:40:00+00:00,683.33,104.00,491.33,471.29
2020-08-31 07:45:00+00:00,692.00,69.30,492.00,452.02
