,"USGS 05536890: CSSC near Lemont, IL","USGS 05533600: Des Plaines River near Lemont, IL",USGS 05536085: North Branch Chicago River at N Pulaski Rd,"USGS 05536290: Little Calumet River at South Holland, IL","USGS 05536340: Midlothian Creek at Oak Forest, IL","USGS 05536500: Tinley Creek near Palos Park, IL","USGS 05536580: Stony Creek (west) near Worth, IL","USGS 05537980: Des Plaines River at Route 53 at Joliet, IL"
2020-05-27 16:50:00-06:00,5600.00,nan,nan,nan,nan,nan,nan,8740.00
2020-05-27 16:51:00-06:00,5490.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 16:52:00-06:00,5090.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 16:53:00-06:00,5420.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 16:54:00-06:00,5300.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 16:55:00-06:00,5280.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 16:56:00-06:00,5530.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 16:57:00-06:00,5380.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 16:58:00-06:00,5510.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 16:59:00-06:00,5470.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:00:00-06:00,5320.00,3450.00,469.00,368.00,17.70,9.23,42.70,8820.00
2020-05-27 17:01:00-06:00,5460.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:02:00-06:00,5580.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:03:00-06:00,5360.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:04:00-06:00,5370.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:05:00-06:00,5540.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:06:00-06:00,5590.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:07:00-06:00,5500.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:08:00-06:00,5430.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:09:00-06:00,5560.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:10:00-06:00,5450.00,nan,nan,nan,nan,nan,nan,8780.00
2020-05-27 17:11:00-06:00,5330.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:12:00-06:00,5190.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:13:00-06:00,5230.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:14:00-06:00,5340.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:15:00-06:00,5310.00,3450.00,469.00,368.00,17.70,9.23,45.00,nan
2020-05-27 17:16:00-06:00,5300.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:17:00-06:00,5190.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:18:00-06:00,4990.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:19:00-06:00,5120.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:20:00-06:00,5170.00,nan,nan,nan,nan,nan,nan,8880.00
2020-05-27 17:21:00-06:00,5180.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:22:00-06:00,5390.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:23:00-06:00,5470.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:24:00-06:00,5640.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:25:00-06:00,5370.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:26:00-06:00,5540.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:27:00-06:00,5780.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:28:00-06:00,5600.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:29:00-06:00,5740.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:30:00-06:00,5510.00,3430.00,467.00,368.00,17.70,9.23,45.80,8760.00
2020-05-27 17:31:00-06:00,5700.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:32:00-06:00,5440.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:33:00-06:00,5610.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:34:00-06:00,5830.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:35:00-06:00,5690.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:36:00-06:00,5330.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:37:00-06:00,5580.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:38:00-06:00,5650.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:39:00-06:00,5550.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:40:00-06:00,5340.00,nan,nan,nan,nan,nan,nan,8630.00
2020-05-27 17:41:00-06:00,5740.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:42:00-06:00,5280.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:43:00-06:00,5310.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:44:00-06:00,5500.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:45:00-06:00,5510.00,3430.00,465.00,366.00,17.70,9.23,45.80,nan
2020-05-27 17:46:00-06:00,5710.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:47:00-06:00,5890.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:48:00-06:00,5920.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:49:00-06:00,5790.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:50:00-06:00,5740.00,nan,nan,nan,nan,nan,nan,8900.00
2020-05-27 17:51:00-06:00,5710.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:52:00-06:00,5840.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:53:00-06:00,5990.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:54:00-06:00,5840.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:55:00-06:00,5810.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:56:00-06:00,5910.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:57:00-06:00,5910.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:58:00-06:00,5910.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 17:59:00-06:00,5700.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:00:00-06:00,5750.00,3420.00,465.00,366.00,15.80,9.23,45.00,9000.00
2020-05-27 18:01:00-06:00,5890.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:02:00-06:00,5570.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:03:00-06:00,5920.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:04:00-06:00,5880.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:05:00-06:00,5840.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:06:00-06:00,5680.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:07:00-06:00,5600.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:08:00-06:00,5620.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:09:00-06:00,5520.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:10:00-06:00,5690.00,nan,nan,nan,nan,nan,nan,8770.00
2020-05-27 18:11:00-06:00,5890.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:12:00-06:00,5810.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:13:00-06:00,5570.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:14:00-06:00,5740.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:15:00-06:00,5660.00,3420.00,463.00,368.00,16.70,9.23,43.50,nan
2020-05-27 18:16:00-06:00,5850.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:17:00-06:00,5660.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:18:00-06:00,5660.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:19:00-06:00,5620.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:20:00-06:00,5730.00,nan,nan,nan,nan,nan,nan,8550.00
2020-05-27 18:21:00-06:00,5770.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:22:00-06:00,5730.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:23:00-06:00,5740.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:24:00-06:00,5840.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:25:00-06:00,5690.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:26:00-06:00,5870.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:27:00-06:00,5740.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:28:00-06:00,5900.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:29:00-06:00,5850.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:30:00-06:00,5640.00,3390.00,463.00,368.00,16.70,9.23,41.30,8600.00
2020-05-27 18:31:00-06:00,5720.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:32:00-06:00,5650.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:33:00-06:00,5760.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:34:00-06:00,5620.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:35:00-06:00,5640.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:36:00-06:00,5430.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:37:00-06:00,5480.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:38:00-06:00,5640.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:39:00-06:00,5760.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:40:00-06:00,5850.00,nan,nan,nan,nan,nan,nan,9240.00
2020-05-27 18:41:00-06:00,5420.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:42:00-06:00,5730.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:43:00-06:00,5700.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:44:00-06:00,5690.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:45:00-06:00,5710.00,3410.00,458.00,368.00,16.70,9.23,40.50,nan
2020-05-27 18:46:00-06:00,5610.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:47:00-06:00,5660.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:48:00-06:00,5740.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:49:00-06:00,5640.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:50:00-06:00,5610.00,nan,nan,nan,nan,nan,nan,10500.00
2020-05-27 18:51:00-06:00,5730.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:52:00-06:00,5670.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:53:00-06:00,5570.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:54:00-06:00,5690.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:55:00-06:00,5640.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:56:00-06:00,5570.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:57:00-06:00,5460.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:58:00-06:00,5520.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 18:59:00-06:00,5590.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:00:00-06:00,5640.00,3390.00,458.00,369.00,16.70,9.23,40.50,10000.00
2020-05-27 19:01:00-06:00,5940.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:02:00-06:00,5440.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:03:00-06:00,5730.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:04:00-06:00,5780.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:05:00-06:00,5980.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:06:00-06:00,5760.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:07:00-06:00,5840.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:08:00-06:00,5630.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:09:00-06:00,5680.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:10:00-06:00,5850.00,nan,nan,nan,nan,nan,nan,9270.00
2020-05-27 19:11:00-06:00,5760.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:12:00-06:00,5920.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:13:00-06:00,5530.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:14:00-06:00,5750.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:15:00-06:00,5660.00,3390.00,458.00,369.00,15.80,9.23,42.00,nan
2020-05-27 19:16:00-06:00,5750.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:17:00-06:00,5840.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:18:00-06:00,5610.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:19:00-06:00,5490.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:20:00-06:00,5520.00,nan,nan,nan,nan,nan,nan,9060.00
2020-05-27 19:21:00-06:00,6120.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:22:00-06:00,5530.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:23:00-06:00,5660.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:24:00-06:00,5550.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:25:00-06:00,5490.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:26:00-06:00,5390.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:27:00-06:00,5360.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:28:00-06:00,5390.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:29:00-06:00,5550.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:30:00-06:00,5490.00,3390.00,456.00,375.00,14.90,9.23,46.50,8890.00
2020-05-27 19:31:00-06:00,5740.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:32:00-06:00,5600.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:33:00-06:00,5560.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:34:00-06:00,5710.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:35:00-06:00,5480.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:36:00-06:00,5700.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:37:00-06:00,5730.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:38:00-06:00,5580.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:39:00-06:00,5780.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:40:00-06:00,5520.00,nan,nan,nan,nan,nan,nan,9430.00
2020-05-27 19:41:00-06:00,5520.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:42:00-06:00,5880.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:43:00-06:00,5580.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:44:00-06:00,5650.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:45:00-06:00,5550.00,3380.00,454.00,376.00,15.80,9.23,52.90,nan
2020-05-27 19:46:00-06:00,5190.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:47:00-06:00,5660.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:48:00-06:00,5450.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:49:00-06:00,5360.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:50:00-06:00,5240.00,nan,nan,nan,nan,nan,nan,8530.00
2020-05-27 19:51:00-06:00,5460.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:52:00-06:00,5390.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:53:00-06:00,5470.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:54:00-06:00,4950.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:55:00-06:00,5630.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:56:00-06:00,5650.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:57:00-06:00,5480.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:58:00-06:00,5370.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 19:59:00-06:00,5170.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:00:00-06:00,5500.00,3370.00,454.00,380.00,15.80,9.23,58.00,8670.00
2020-05-27 20:01:00-06:00,5540.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:02:00-06:00,4970.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:03:00-06:00,5140.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:04:00-06:00,5300.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:05:00-06:00,5380.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:06:00-06:00,5450.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:07:00-06:00,5530.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:08:00-06:00,5410.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:09:00-06:00,5660.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:10:00-06:00,5620.00,nan,nan,nan,nan,nan,nan,8760.00
2020-05-27 20:11:00-06:00,5760.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:12:00-06:00,5550.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:13:00-06:00,5880.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:14:00-06:00,6120.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:15:00-06:00,5930.00,3340.00,452.00,381.00,15.80,9.23,62.40,nan
2020-05-27 20:16:00-06:00,6130.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:17:00-06:00,6350.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:18:00-06:00,6350.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:19:00-06:00,6400.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:20:00-06:00,6490.00,nan,nan,nan,nan,nan,nan,8790.00
2020-05-27 20:21:00-06:00,6680.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:22:00-06:00,6830.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:23:00-06:00,6670.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:24:00-06:00,6520.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:25:00-06:00,6790.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:26:00-06:00,6400.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:27:00-06:00,6630.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:28:00-06:00,6540.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:29:00-06:00,6430.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:30:00-06:00,6210.00,3350.00,452.00,385.00,15.80,9.23,65.10,8940.00
2020-05-27 20:31:00-06:00,6360.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:32:00-06:00,6040.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:33:00-06:00,6150.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:34:00-06:00,5960.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:35:00-06:00,5760.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:36:00-06:00,5530.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:37:00-06:00,5680.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:38:00-06:00,5760.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:39:00-06:00,5770.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:40:00-06:00,5590.00,nan,nan,nan,nan,nan,nan,8810.00
2020-05-27 20:41:00-06:00,5750.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:42:00-06:00,6030.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:43:00-06:00,5780.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:44:00-06:00,5670.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:45:00-06:00,6190.00,3330.00,449.00,385.00,15.80,9.23,66.00,nan
2020-05-27 20:46:00-06:00,5800.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:47:00-06:00,5660.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:48:00-06:00,5740.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:49:00-06:00,5650.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:50:00-06:00,5710.00,nan,nan,nan,nan,nan,nan,10500.00
2020-05-27 20:51:00-06:00,5590.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:52:00-06:00,5710.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:53:00-06:00,5550.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:54:00-06:00,5420.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:55:00-06:00,5340.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:56:00-06:00,5370.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:57:00-06:00,5420.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:58:00-06:00,5280.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 20:59:00-06:00,5320.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:00:00-06:00,5280.00,3330.00,449.00,387.00,15.80,9.23,66.90,10200.00
2020-05-27 21:01:00-06:00,5300.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:02:00-06:00,5390.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:03:00-06:00,5590.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:04:00-06:00,5310.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:05:00-06:00,5470.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:06:00-06:00,5390.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:07:00-06:00,5380.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:08:00-06:00,5460.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:09:00-06:00,5530.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:10:00-06:00,5400.00,nan,nan,nan,nan,nan,nan,9060.00
2020-05-27 21:11:00-06:00,5330.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:12:00-06:00,5300.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:13:00-06:00,5310.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:14:00-06:00,5500.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:15:00-06:00,5390.00,3320.00,447.00,390.00,16.70,8.48,66.90,nan
2020-05-27 21:16:00-06:00,5490.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:17:00-06:00,5420.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:18:00-06:00,5510.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:19:00-06:00,5440.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:20:00-06:00,5500.00,nan,nan,nan,nan,nan,nan,8490.00
2020-05-27 21:21:00-06:00,5440.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:22:00-06:00,5530.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:23:00-06:00,5620.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:24:00-06:00,5610.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:25:00-06:00,5600.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:26:00-06:00,5670.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:27:00-06:00,5570.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:28:00-06:00,5630.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:29:00-06:00,5750.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:30:00-06:00,5810.00,3320.00,445.00,392.00,19.70,8.48,66.00,8550.00
2020-05-27 21:31:00-06:00,5690.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:32:00-06:00,5680.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:33:00-06:00,5710.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:34:00-06:00,5810.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:35:00-06:00,5710.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:36:00-06:00,5760.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:37:00-06:00,5690.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:38:00-06:00,5630.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:39:00-06:00,5450.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:40:00-06:00,5660.00,nan,nan,nan,nan,nan,nan,8530.00
2020-05-27 21:41:00-06:00,5720.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:42:00-06:00,5830.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:43:00-06:00,5950.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:44:00-06:00,5830.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:45:00-06:00,6000.00,3300.00,445.00,392.00,20.80,9.23,65.10,nan
2020-05-27 21:46:00-06:00,6250.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:47:00-06:00,6290.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:48:00-06:00,6450.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:49:00-06:00,6560.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:50:00-06:00,6540.00,nan,nan,nan,nan,nan,nan,8920.00
2020-05-27 21:51:00-06:00,6770.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:52:00-06:00,6660.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:53:00-06:00,6640.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:54:00-06:00,6840.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:55:00-06:00,6860.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:56:00-06:00,6930.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:57:00-06:00,6870.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:58:00-06:00,6770.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 21:59:00-06:00,6670.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 22:00:00-06:00,6480.00,3330.00,443.00,392.00,18.70,9.23,63.30,8650.00
2020-05-27 22:01:00-06:00,6120.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 22:02:00-06:00,6050.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 22:03:00-06:00,6000.00,nan,nan,nan,nan,nan,nan,nan
2020-05-27 22:04:00-06:00,6020.00,nan,nan,nan,nan,nan,nan,nan
