datetimeUTC,"USGS 04092677: Grand Calumet River at Industrial Hwy at Gary, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN","USGS 05536357: Grand Calumet River at Hohman Ave at Hammond, IN"
2020-07-08 21:45:00+00:00,4.93,3.76,1.77
2020-07-08 21:50:00+00:00,4.93,3.75,1.77
2020-07-08 21:55:00+00:00,4.93,3.67,1.77
2020-07-08 22:00:00+00:00,4.93,3.67,1.77
2020-07-08 22:05:00+00:00,4.93,3.83,1.77
2020-07-08 22:10:00+00:00,4.94,3.81,1.78
2020-07-08 22:15:00+00:00,4.94,3.90,1.78
2020-07-08 22:20:00+00:00,4.94,3.95,1.78
2020-07-08 22:25:00+00:00,4.95,3.91,1.79
2020-07-08 22:30:00+00:00,4.95,3.75,1.79
2020-07-08 22:35:00+00:00,4.95,3.68,1.79
2020-07-08 22:40:00+00:00,4.96,3.68,1.79
2020-07-08 22:45:00+00:00,4.96,3.62,1.79
2020-07-08 22:50:00+00:00,4.96,3.67,1.79
2020-07-08 22:55:00+00:00,4.95,3.83,1.79
2020-07-08 23:00:00+00:00,4.95,3.92,1.79
2020-07-08 23:05:00+00:00,4.95,4.07,1.79
2020-07-08 23:10:00+00:00,4.96,4.07,1.79
2020-07-08 23:15:00+00:00,4.96,3.93,1.79
2020-07-08 23:20:00+00:00,4.96,3.91,1.79
2020-07-08 23:25:00+00:00,4.95,3.78,1.80
2020-07-08 23:30:00+00:00,4.95,3.61,1.80
2020-07-08 23:35:00+00:00,4.95,3.50,1.80
2020-07-08 23:40:00+00:00,4.95,3.57,1.79
2020-07-08 23:45:00+00:00,4.95,3.57,1.79
2020-07-08 23:50:00+00:00,4.95,3.50,1.79
2020-07-08 23:55:00+00:00,4.96,3.71,1.80
2020-07-09 00:00:00+00:00,4.96,3.74,1.80
2020-07-09 00:05:00+00:00,4.96,3.79,1.80
2020-07-09 00:10:00+00:00,4.96,3.79,1.80
2020-07-09 00:15:00+00:00,4.96,3.71,1.80
2020-07-09 00:20:00+00:00,4.96,3.59,1.80
2020-07-09 00:25:00+00:00,4.97,3.50,1.80
2020-07-09 00:30:00+00:00,4.97,3.35,1.80
2020-07-09 00:35:00+00:00,4.97,3.19,1.80
2020-07-09 00:40:00+00:00,4.96,3.24,1.79
2020-07-09 00:45:00+00:00,4.96,3.22,1.79
2020-07-09 00:50:00+00:00,4.96,3.38,1.79
2020-07-09 00:55:00+00:00,4.96,3.55,1.79
2020-07-09 01:00:00+00:00,4.96,3.78,1.79
2020-07-09 01:05:00+00:00,4.96,4.03,1.79
2020-07-09 01:10:00+00:00,4.96,4.20,1.78
2020-07-09 01:15:00+00:00,4.96,4.24,1.78
2020-07-09 01:20:00+00:00,4.96,4.08,1.78
2020-07-09 01:25:00+00:00,4.95,3.99,1.78
2020-07-09 01:30:00+00:00,4.95,3.79,1.78
2020-07-09 01:35:00+00:00,4.95,3.66,1.78
2020-07-09 01:40:00+00:00,4.94,3.78,1.77
2020-07-09 01:45:00+00:00,4.94,3.82,1.77
2020-07-09 01:50:00+00:00,4.94,4.02,1.77
2020-07-09 01:55:00+00:00,4.94,4.14,1.76
2020-07-09 02:00:00+00:00,4.94,4.27,1.76
2020-07-09 02:05:00+00:00,4.94,4.27,1.76
2020-07-09 02:10:00+00:00,4.95,4.11,1.77
2020-07-09 02:15:00+00:00,4.95,3.95,1.77
2020-07-09 02:20:00+00:00,4.95,3.78,1.77
2020-07-09 02:25:00+00:00,4.94,3.58,1.77
2020-07-09 02:30:00+00:00,4.94,3.49,1.77
2020-07-09 02:35:00+00:00,4.94,3.37,1.77
2020-07-09 02:40:00+00:00,4.95,3.30,1.77
2020-07-09 02:45:00+00:00,4.95,3.43,1.77
2020-07-09 02:50:00+00:00,4.95,3.47,1.77
2020-07-09 02:55:00+00:00,4.96,3.46,1.78
2020-07-09 03:00:00+00:00,4.96,3.63,1.78
2020-07-09 03:05:00+00:00,4.96,3.84,1.78
2020-07-09 03:10:00+00:00,4.96,3.77,1.78
2020-07-09 03:15:00+00:00,4.96,3.78,1.78
2020-07-09 03:20:00+00:00,4.96,3.86,1.78
2020-07-09 03:25:00+00:00,4.96,3.79,1.78
2020-07-09 03:30:00+00:00,4.96,3.72,1.78
2020-07-09 03:35:00+00:00,4.96,3.80,1.78
2020-07-09 03:40:00+00:00,4.95,3.84,1.78
2020-07-09 03:45:00+00:00,4.95,3.86,1.78
2020-07-09 03:50:00+00:00,4.95,3.87,1.78
2020-07-09 03:55:00+00:00,4.95,3.94,1.78
2020-07-09 04:00:00+00:00,4.95,3.86,1.78
2020-07-09 04:05:00+00:00,4.95,3.83,1.78
2020-07-09 04:10:00+00:00,4.95,3.91,1.78
2020-07-09 04:15:00+00:00,4.95,3.74,1.78
2020-07-09 04:20:00+00:00,4.95,3.75,1.78
2020-07-09 04:25:00+00:00,4.96,3.80,1.78
2020-07-09 04:30:00+00:00,4.96,3.68,1.78
2020-07-09 04:35:00+00:00,4.96,3.69,1.78
2020-07-09 04:40:00+00:00,4.95,3.75,1.77
2020-07-09 04:45:00+00:00,4.95,3.79,1.77
2020-07-09 04:50:00+00:00,4.95,3.74,1.77
2020-07-09 04:55:00+00:00,4.96,3.87,1.77
2020-07-09 05:00:00+00:00,4.96,3.90,1.77
2020-07-09 05:05:00+00:00,4.96,3.91,1.77
2020-07-09 05:10:00+00:00,4.96,3.91,1.77
2020-07-09 05:15:00+00:00,4.96,3.85,1.77
2020-07-09 05:20:00+00:00,4.96,3.75,1.77
2020-07-09 05:25:00+00:00,4.96,3.71,1.78
2020-07-09 05:30:00+00:00,4.96,3.71,1.78
2020-07-09 05:35:00+00:00,4.96,3.57,1.78
2020-07-09 05:40:00+00:00,4.96,3.70,1.77
2020-07-09 05:45:00+00:00,4.96,3.83,1.77
2020-07-09 05:50:00+00:00,4.96,3.87,1.77
2020-07-09 05:55:00+00:00,4.96,3.92,1.77
2020-07-09 06:00:00+00:00,4.96,4.01,1.77
2020-07-09 06:05:00+00:00,4.96,4.03,1.77
2020-07-09 06:10:00+00:00,4.96,3.91,1.77
2020-07-09 06:15:00+00:00,4.96,3.68,1.77
2020-07-09 06:20:00+00:00,4.96,3.66,1.77
2020-07-09 06:25:00+00:00,4.96,3.67,1.77
2020-07-09 06:30:00+00:00,4.96,3.63,1.77
2020-07-09 06:35:00+00:00,4.96,3.63,1.77
2020-07-09 06:40:00+00:00,4.96,3.69,1.77
2020-07-09 06:45:00+00:00,4.96,3.84,1.77
2020-07-09 06:50:00+00:00,4.96,3.87,1.77
2020-07-09 06:55:00+00:00,4.96,3.91,1.77
2020-07-09 07:00:00+00:00,4.96,4.00,1.77
2020-07-09 07:05:00+00:00,4.96,4.00,1.77
2020-07-09 07:10:00+00:00,4.95,3.99,1.77
2020-07-09 07:15:00+00:00,4.95,3.95,1.77
2020-07-09 07:20:00+00:00,4.95,3.84,1.77
2020-07-09 07:25:00+00:00,4.95,3.87,1.77
2020-07-09 07:30:00+00:00,4.95,3.88,1.77
2020-07-09 07:35:00+00:00,4.95,3.76,1.77
2020-07-09 07:40:00+00:00,4.96,3.84,1.77
2020-07-09 07:45:00+00:00,4.96,3.94,1.77
2020-07-09 07:50:00+00:00,4.96,3.83,1.77
2020-07-09 07:55:00+00:00,4.96,3.79,1.77
2020-07-09 08:00:00+00:00,4.96,3.92,1.77
2020-07-09 08:05:00+00:00,4.96,3.90,1.77
2020-07-09 08:10:00+00:00,4.96,3.83,1.77
2020-07-09 08:15:00+00:00,4.96,3.78,1.77
2020-07-09 08:20:00+00:00,4.96,3.70,1.77
2020-07-09 08:25:00+00:00,4.96,3.66,1.78
2020-07-09 08:30:00+00:00,4.96,3.63,1.78
2020-07-09 08:35:00+00:00,4.96,3.62,1.78
2020-07-09 08:40:00+00:00,4.96,3.56,1.78
2020-07-09 08:45:00+00:00,4.96,3.68,1.78
2020-07-09 08:50:00+00:00,4.96,3.78,1.78
2020-07-09 08:55:00+00:00,4.96,3.79,1.78
2020-07-09 09:00:00+00:00,4.96,3.97,1.78
2020-07-09 09:05:00+00:00,4.96,4.11,1.78
2020-07-09 09:10:00+00:00,4.96,4.11,1.78
2020-07-09 09:15:00+00:00,4.96,4.13,1.78
2020-07-09 09:20:00+00:00,4.96,4.05,1.78
2020-07-09 09:25:00+00:00,4.95,3.91,1.78
2020-07-09 09:30:00+00:00,4.95,3.83,1.78
2020-07-09 09:35:00+00:00,4.95,3.77,1.78
2020-07-09 09:40:00+00:00,4.95,3.70,1.78
2020-07-09 09:45:00+00:00,4.95,3.74,1.78
2020-07-09 09:50:00+00:00,4.95,3.80,1.78
2020-07-09 09:55:00+00:00,4.96,3.75,1.78
2020-07-09 10:00:00+00:00,4.96,3.77,1.78
2020-07-09 10:05:00+00:00,4.96,3.81,1.78
2020-07-09 10:10:00+00:00,4.97,3.69,1.78
2020-07-09 10:15:00+00:00,4.97,3.62,1.78
2020-07-09 10:20:00+00:00,4.97,3.59,1.78
2020-07-09 10:25:00+00:00,4.96,3.55,1.78
2020-07-09 10:30:00+00:00,4.96,3.49,1.78
2020-07-09 10:35:00+00:00,4.96,3.53,1.78
2020-07-09 10:40:00+00:00,4.96,3.58,1.78
2020-07-09 10:45:00+00:00,4.96,3.64,1.78
2020-07-09 10:50:00+00:00,4.96,3.83,1.78
2020-07-09 10:55:00+00:00,4.97,3.87,1.78
2020-07-09 11:00:00+00:00,4.97,3.92,1.78
2020-07-09 11:05:00+00:00,4.97,4.03,1.78
2020-07-09 11:10:00+00:00,4.96,3.99,1.78
2020-07-09 11:15:00+00:00,4.96,3.87,1.78
2020-07-09 11:20:00+00:00,4.96,3.92,1.78
2020-07-09 11:25:00+00:00,4.96,3.89,1.77
2020-07-09 11:30:00+00:00,4.96,3.82,1.77
2020-07-09 11:35:00+00:00,4.96,3.89,1.77
2020-07-09 11:40:00+00:00,4.96,3.94,1.76
2020-07-09 11:45:00+00:00,4.96,3.93,1.76
2020-07-09 11:50:00+00:00,4.96,3.99,1.76
2020-07-09 11:55:00+00:00,4.96,4.03,1.77
2020-07-09 12:00:00+00:00,4.96,3.99,1.77
2020-07-09 12:05:00+00:00,4.96,4.04,1.77
2020-07-09 12:10:00+00:00,4.96,4.08,1.76
2020-07-09 12:15:00+00:00,4.96,4.04,1.76
2020-07-09 12:20:00+00:00,4.96,4.04,1.76
2020-07-09 12:25:00+00:00,4.96,3.96,1.76
2020-07-09 12:30:00+00:00,4.96,3.91,1.76
2020-07-09 12:35:00+00:00,4.96,3.92,1.76
2020-07-09 12:40:00+00:00,4.96,3.87,1.77
2020-07-09 12:45:00+00:00,4.96,3.87,1.77
2020-07-09 12:50:00+00:00,4.96,3.83,1.77
2020-07-09 12:55:00+00:00,4.97,3.82,1.77
2020-07-09 13:00:00+00:00,4.97,3.93,1.77
2020-07-09 13:05:00+00:00,4.97,3.99,1.77
2020-07-09 13:10:00+00:00,4.97,3.98,1.78
2020-07-09 13:15:00+00:00,4.97,4.06,1.78
2020-07-09 13:20:00+00:00,4.97,4.12,1.77
2020-07-09 13:25:00+00:00,4.97,4.02,1.77
2020-07-09 13:30:00+00:00,4.97,3.91,1.76
2020-07-09 13:35:00+00:00,4.97,3.95,1.76
2020-07-09 13:40:00+00:00,4.97,3.79,1.75
2020-07-09 13:45:00+00:00,4.97,3.66,1.75
2020-07-09 13:50:00+00:00,4.97,3.72,1.75
2020-07-09 13:55:00+00:00,4.98,3.67,1.76
2020-07-09 14:00:00+00:00,4.98,3.55,1.76
2020-07-09 14:05:00+00:00,4.98,3.61,1.76
2020-07-09 14:10:00+00:00,4.98,3.59,1.77
2020-07-09 14:15:00+00:00,4.98,3.49,1.77
2020-07-09 14:20:00+00:00,4.98,3.51,1.77
2020-07-09 14:25:00+00:00,4.98,3.43,1.77
2020-07-09 14:30:00+00:00,4.98,3.35,1.77
2020-07-09 14:35:00+00:00,4.98,3.41,1.77
2020-07-09 14:40:00+00:00,4.98,3.52,1.77
2020-07-09 14:45:00+00:00,4.98,3.55,1.77
2020-07-09 14:50:00+00:00,4.98,3.63,1.77
2020-07-09 14:55:00+00:00,4.98,3.63,1.77
2020-07-09 15:00:00+00:00,4.98,3.65,1.77
2020-07-09 15:05:00+00:00,4.98,3.62,1.77
2020-07-09 15:10:00+00:00,4.97,3.59,1.76
2020-07-09 15:15:00+00:00,4.97,3.54,1.76
2020-07-09 15:20:00+00:00,4.97,3.51,1.76
2020-07-09 15:25:00+00:00,4.97,3.68,1.76
2020-07-09 15:30:00+00:00,4.97,3.70,1.76
2020-07-09 15:35:00+00:00,4.97,3.72,1.76
2020-07-09 15:40:00+00:00,4.97,3.90,1.75
2020-07-09 15:45:00+00:00,4.97,3.95,1.75
2020-07-09 15:50:00+00:00,4.97,3.86,1.75
2020-07-09 15:55:00+00:00,4.97,3.83,1.75
2020-07-09 16:00:00+00:00,4.97,3.75,1.75
2020-07-09 16:05:00+00:00,4.97,3.75,1.75
2020-07-09 16:10:00+00:00,4.97,3.62,1.74
2020-07-09 16:15:00+00:00,4.97,3.44,1.74
2020-07-09 16:20:00+00:00,4.97,3.34,1.74
2020-07-09 16:25:00+00:00,4.96,3.30,1.74
2020-07-09 16:30:00+00:00,4.96,3.37,1.74
2020-07-09 16:35:00+00:00,4.96,3.53,1.74
2020-07-09 16:40:00+00:00,4.96,3.58,1.74
2020-07-09 16:45:00+00:00,4.96,3.82,1.74
2020-07-09 16:50:00+00:00,4.96,3.98,1.74
2020-07-09 16:55:00+00:00,4.97,3.86,1.74
2020-07-09 17:00:00+00:00,4.97,3.87,1.74
2020-07-09 17:05:00+00:00,4.97,3.71,1.74
2020-07-09 17:10:00+00:00,4.96,3.58,1.73
2020-07-09 17:15:00+00:00,4.96,3.51,1.73
2020-07-09 17:20:00+00:00,4.96,3.52,1.73
2020-07-09 17:25:00+00:00,4.96,3.71,1.72
2020-07-09 17:30:00+00:00,4.96,3.82,1.72
2020-07-09 17:35:00+00:00,4.96,3.98,1.72
2020-07-09 17:40:00+00:00,4.96,3.99,1.72
2020-07-09 17:45:00+00:00,4.96,3.95,1.72
2020-07-09 17:50:00+00:00,4.96,3.92,1.72
2020-07-09 17:55:00+00:00,4.96,3.79,1.71
2020-07-09 18:00:00+00:00,4.96,3.59,1.71
2020-07-09 18:05:00+00:00,4.96,3.51,1.71
2020-07-09 18:10:00+00:00,4.96,3.53,1.71
2020-07-09 18:15:00+00:00,4.96,3.60,1.71
2020-07-09 18:20:00+00:00,4.96,3.72,1.71
2020-07-09 18:25:00+00:00,4.96,3.83,1.71
2020-07-09 18:30:00+00:00,4.96,3.87,1.71
2020-07-09 18:35:00+00:00,4.96,3.91,1.71
2020-07-09 18:40:00+00:00,4.96,3.95,1.71
2020-07-09 18:45:00+00:00,4.96,3.95,1.71
2020-07-09 18:50:00+00:00,4.96,3.99,1.71
2020-07-09 18:55:00+00:00,4.96,4.03,1.71
2020-07-09 19:00:00+00:00,4.96,4.03,1.71
2020-07-09 19:05:00+00:00,4.96,4.04,1.71
2020-07-09 19:10:00+00:00,4.96,4.15,1.70
2020-07-09 19:15:00+00:00,4.96,4.10,1.70
2020-07-09 19:20:00+00:00,4.96,4.11,1.70
2020-07-09 19:25:00+00:00,4.96,4.14,1.70
2020-07-09 19:30:00+00:00,4.96,3.99,1.70
2020-07-09 19:35:00+00:00,4.96,3.95,1.70
2020-07-09 19:40:00+00:00,4.97,3.75,1.71
2020-07-09 19:45:00+00:00,4.97,3.76,1.71
2020-07-09 19:50:00+00:00,4.97,3.80,1.71
2020-07-09 19:55:00+00:00,4.97,3.79,1.71
2020-07-09 20:00:00+00:00,4.97,3.87,1.71
2020-07-09 20:05:00+00:00,4.97,4.03,1.71
2020-07-09 20:10:00+00:00,4.98,4.07,1.72
2020-07-09 20:15:00+00:00,4.98,3.99,1.72
2020-07-09 20:20:00+00:00,4.98,4.11,1.72
2020-07-09 20:25:00+00:00,4.98,4.15,1.73
2020-07-09 20:30:00+00:00,4.98,3.99,1.73
2020-07-09 20:35:00+00:00,4.98,3.99,1.73
2020-07-09 20:40:00+00:00,4.99,4.03,1.73
2020-07-09 20:45:00+00:00,4.99,3.88,1.73
2020-07-09 20:50:00+00:00,4.99,3.77,1.73
2020-07-09 20:55:00+00:00,4.99,3.87,1.74
2020-07-09 21:00:00+00:00,4.99,3.89,1.74
2020-07-09 21:05:00+00:00,4.99,3.81,1.74
2020-07-09 21:10:00+00:00,5.00,3.91,1.74
2020-07-09 21:15:00+00:00,5.00,3.80,1.74
2020-07-09 21:20:00+00:00,5.00,3.81,1.74
2020-07-09 21:25:00+00:00,5.00,3.84,1.75
2020-07-09 21:30:00+00:00,5.00,3.84,1.75
2020-07-09 21:35:00+00:00,5.00,3.79,1.75
2020-07-09 21:40:00+00:00,5.00,3.76,1.76
2020-07-09 21:45:00+00:00,5.00,3.83,1.76
2020-07-09 21:50:00+00:00,5.00,3.86,1.76
2020-07-09 21:55:00+00:00,5.00,3.99,1.76
2020-07-09 22:00:00+00:00,5.00,4.04,1.76
2020-07-09 22:05:00+00:00,5.00,4.13,1.76
2020-07-09 22:10:00+00:00,5.01,4.19,1.77
2020-07-09 22:15:00+00:00,5.01,4.20,1.77
2020-07-09 22:20:00+00:00,5.01,4.15,1.77
2020-07-09 22:25:00+00:00,5.01,4.10,1.77
2020-07-09 22:30:00+00:00,5.01,4.07,1.77
2020-07-09 22:35:00+00:00,5.01,3.95,1.77
2020-07-09 22:40:00+00:00,5.01,3.82,1.77
2020-07-09 22:45:00+00:00,5.01,3.72,1.77
2020-07-09 22:50:00+00:00,5.01,3.76,1.77
2020-07-09 22:55:00+00:00,5.01,3.75,1.77
2020-07-09 23:00:00+00:00,5.01,3.83,1.77
2020-07-09 23:05:00+00:00,5.01,3.99,1.77
2020-07-09 23:10:00+00:00,5.02,4.02,1.78
2020-07-09 23:15:00+00:00,5.02,4.03,1.78
2020-07-09 23:20:00+00:00,5.02,4.15,1.78
2020-07-09 23:25:00+00:00,5.02,4.03,1.78
2020-07-09 23:30:00+00:00,5.02,3.79,1.78
2020-07-09 23:35:00+00:00,5.02,3.79,1.78
2020-07-09 23:40:00+00:00,5.02,3.75,1.79
2020-07-09 23:45:00+00:00,5.02,3.63,1.79
2020-07-09 23:50:00+00:00,5.02,3.52,1.79
2020-07-09 23:55:00+00:00,5.03,3.55,1.79
2020-07-10 00:00:00+00:00,5.03,3.50,1.79
2020-07-10 00:05:00+00:00,5.03,3.43,1.79
2020-07-10 00:10:00+00:00,5.03,3.39,1.80
2020-07-10 00:15:00+00:00,5.03,3.34,1.80
2020-07-10 00:20:00+00:00,5.03,3.33,1.80
2020-07-10 00:25:00+00:00,5.03,3.46,1.80
2020-07-10 00:30:00+00:00,5.03,3.52,1.80
2020-07-10 00:35:00+00:00,5.03,3.62,1.80
2020-07-10 00:40:00+00:00,5.02,3.70,1.80
2020-07-10 00:45:00+00:00,5.02,3.67,1.80
2020-07-10 00:50:00+00:00,5.02,3.67,1.80
2020-07-10 00:55:00+00:00,5.02,3.71,1.79
2020-07-10 01:00:00+00:00,5.02,3.71,1.79
2020-07-10 01:05:00+00:00,5.02,3.64,1.79
2020-07-10 01:10:00+00:00,5.01,3.70,1.79
2020-07-10 01:15:00+00:00,5.01,3.64,1.79
2020-07-10 01:20:00+00:00,5.01,3.62,1.79
2020-07-10 01:25:00+00:00,5.01,3.66,1.78
2020-07-10 01:30:00+00:00,5.01,3.54,1.78
2020-07-10 01:35:00+00:00,5.01,3.44,1.78
2020-07-10 01:40:00+00:00,5.00,3.54,1.77
2020-07-10 01:45:00+00:00,5.00,3.49,1.77
2020-07-10 01:50:00+00:00,5.00,3.43,1.77
2020-07-10 01:55:00+00:00,5.00,3.48,1.77
2020-07-10 02:00:00+00:00,5.00,3.60,1.77
2020-07-10 02:05:00+00:00,5.00,3.54,1.77
2020-07-10 02:10:00+00:00,5.00,3.64,1.76
2020-07-10 02:15:00+00:00,5.00,3.83,1.76
2020-07-10 02:20:00+00:00,5.00,3.69,1.76
2020-07-10 02:25:00+00:00,4.99,3.91,1.76
2020-07-10 02:30:00+00:00,4.99,4.03,1.76
2020-07-10 02:35:00+00:00,4.99,4.09,1.76
2020-07-10 02:40:00+00:00,4.99,3.93,1.75
2020-07-10 02:45:00+00:00,4.99,3.88,1.75
2020-07-10 02:50:00+00:00,4.99,3.88,1.75
2020-07-10 02:55:00+00:00,4.98,3.75,1.74
2020-07-10 03:00:00+00:00,4.98,3.61,1.74
2020-07-10 03:05:00+00:00,4.98,3.70,1.74
2020-07-10 03:10:00+00:00,4.98,3.86,1.74
2020-07-10 03:15:00+00:00,4.98,3.76,1.74
2020-07-10 03:20:00+00:00,4.98,3.86,1.74
2020-07-10 03:25:00+00:00,4.98,4.02,1.74
2020-07-10 03:30:00+00:00,4.98,3.83,1.74
2020-07-10 03:35:00+00:00,4.98,3.79,1.74
2020-07-10 03:40:00+00:00,4.98,3.83,1.74
2020-07-10 03:45:00+00:00,4.98,3.69,1.74
2020-07-10 03:50:00+00:00,4.98,3.63,1.74
2020-07-10 03:55:00+00:00,4.98,3.79,1.74
2020-07-10 04:00:00+00:00,4.98,3.86,1.74
2020-07-10 04:05:00+00:00,4.98,3.77,1.74
2020-07-10 04:10:00+00:00,4.98,3.91,1.74
2020-07-10 04:15:00+00:00,4.98,4.11,1.74
2020-07-10 04:20:00+00:00,4.98,4.05,1.74
2020-07-10 04:25:00+00:00,4.98,3.94,1.74
2020-07-10 04:30:00+00:00,4.98,3.80,1.74
2020-07-10 04:35:00+00:00,4.98,3.75,1.74
2020-07-10 04:40:00+00:00,4.98,3.66,1.74
2020-07-10 04:45:00+00:00,4.98,3.74,1.74
2020-07-10 04:50:00+00:00,4.99,3.90,1.74
2020-07-10 04:55:00+00:00,4.99,4.11,1.75
2020-07-10 05:00:00+00:00,5.00,4.28,1.75
2020-07-10 05:05:00+00:00,5.00,4.41,1.76
2020-07-10 05:10:00+00:00,4.99,4.26,1.76
2020-07-10 05:15:00+00:00,4.99,4.16,1.77
2020-07-10 05:20:00+00:00,5.00,3.88,1.77
2020-07-10 05:25:00+00:00,5.00,3.62,1.77
2020-07-10 05:30:00+00:00,5.01,3.45,1.77
2020-07-10 05:35:00+00:00,5.01,3.39,1.78
2020-07-10 05:40:00+00:00,5.02,3.36,1.78
2020-07-10 05:45:00+00:00,5.02,3.48,1.79
2020-07-10 05:50:00+00:00,5.02,3.60,1.80
2020-07-10 05:55:00+00:00,5.03,3.72,1.80
2020-07-10 06:00:00+00:00,5.03,3.99,1.81
2020-07-10 06:05:00+00:00,5.03,4.13,1.81
2020-07-10 06:10:00+00:00,5.03,4.03,1.82
2020-07-10 06:15:00+00:00,5.03,4.10,1.82
2020-07-10 06:20:00+00:00,5.03,4.23,1.82
2020-07-10 06:25:00+00:00,5.03,4.03,1.83
2020-07-10 06:30:00+00:00,5.03,3.96,1.83
2020-07-10 06:35:00+00:00,5.03,3.94,1.83
2020-07-10 06:40:00+00:00,5.02,3.78,1.83
2020-07-10 06:45:00+00:00,5.02,3.68,1.83
2020-07-10 06:50:00+00:00,5.02,3.79,1.83
2020-07-10 06:55:00+00:00,5.03,3.80,1.84
2020-07-10 07:00:00+00:00,5.03,3.83,1.84
2020-07-10 07:05:00+00:00,5.03,3.97,1.84
2020-07-10 07:10:00+00:00,5.04,3.99,1.85
2020-07-10 07:15:00+00:00,5.04,3.88,1.85
2020-07-10 07:20:00+00:00,5.04,3.72,1.85
2020-07-10 07:25:00+00:00,5.04,3.67,1.86
2020-07-10 07:30:00+00:00,5.04,3.62,1.86
2020-07-10 07:35:00+00:00,5.04,3.68,1.86
2020-07-10 07:40:00+00:00,5.04,3.73,1.86
2020-07-10 07:45:00+00:00,5.04,3.83,1.86
2020-07-10 07:50:00+00:00,5.04,4.02,1.86
2020-07-10 07:55:00+00:00,5.04,3.95,1.87
2020-07-10 08:00:00+00:00,5.04,3.82,1.87
2020-07-10 08:05:00+00:00,5.04,3.90,1.87
2020-07-10 08:10:00+00:00,5.04,3.69,1.88
2020-07-10 08:15:00+00:00,5.04,3.58,1.88
2020-07-10 08:20:00+00:00,5.04,3.67,1.88
2020-07-10 08:25:00+00:00,5.04,3.66,1.88
2020-07-10 08:30:00+00:00,5.04,3.68,1.88
2020-07-10 08:35:00+00:00,5.04,3.98,1.88
2020-07-10 08:40:00+00:00,5.04,4.17,1.88
2020-07-10 08:45:00+00:00,5.04,4.18,1.88
2020-07-10 08:50:00+00:00,5.04,4.19,1.88
2020-07-10 08:55:00+00:00,5.04,4.20,1.89
2020-07-10 09:00:00+00:00,5.04,3.94,1.89
2020-07-10 09:05:00+00:00,5.04,3.83,1.89
2020-07-10 09:10:00+00:00,5.03,3.83,1.89
2020-07-10 09:15:00+00:00,5.03,3.70,1.89
2020-07-10 09:20:00+00:00,5.03,3.64,1.89
2020-07-10 09:25:00+00:00,5.03,3.74,1.89
2020-07-10 09:30:00+00:00,5.03,3.67,1.89
2020-07-10 09:35:00+00:00,5.03,3.72,1.89
2020-07-10 09:40:00+00:00,5.04,3.82,1.90
2020-07-10 09:45:00+00:00,5.04,3.87,1.90
2020-07-10 09:50:00+00:00,5.04,3.74,1.90
2020-07-10 09:55:00+00:00,5.04,3.79,1.91
2020-07-10 10:00:00+00:00,5.04,3.79,1.91
2020-07-10 10:05:00+00:00,5.04,3.71,1.91
2020-07-10 10:10:00+00:00,5.04,3.63,1.90
2020-07-10 10:15:00+00:00,5.04,3.70,1.90
2020-07-10 10:20:00+00:00,5.04,3.78,1.90
2020-07-10 10:25:00+00:00,5.04,3.71,1.90
2020-07-10 10:30:00+00:00,5.04,3.87,1.90
2020-07-10 10:35:00+00:00,5.04,3.91,1.90
2020-07-10 10:40:00+00:00,5.04,3.90,1.90
2020-07-10 10:45:00+00:00,5.04,3.99,1.90
2020-07-10 10:50:00+00:00,5.04,3.99,1.90
2020-07-10 10:55:00+00:00,5.04,3.99,1.90
2020-07-10 11:00:00+00:00,5.04,4.10,1.90
2020-07-10 11:05:00+00:00,5.04,4.07,1.90
2020-07-10 11:10:00+00:00,5.04,3.86,1.90
2020-07-10 11:15:00+00:00,5.04,3.86,1.90
2020-07-10 11:20:00+00:00,5.04,3.97,1.90
2020-07-10 11:25:00+00:00,5.04,3.86,1.89
2020-07-10 11:30:00+00:00,5.04,3.87,1.89
2020-07-10 11:35:00+00:00,5.04,3.95,1.89
2020-07-10 11:40:00+00:00,5.04,3.94,1.89
2020-07-10 11:45:00+00:00,5.04,3.91,1.89
2020-07-10 11:50:00+00:00,5.04,3.94,1.89
2020-07-10 11:55:00+00:00,5.05,3.87,1.89
2020-07-10 12:00:00+00:00,5.05,3.74,1.89
2020-07-10 12:05:00+00:00,5.05,3.58,1.89
2020-07-10 12:10:00+00:00,5.05,3.60,1.89
2020-07-10 12:15:00+00:00,5.05,3.52,1.89
2020-07-10 12:20:00+00:00,5.05,3.64,1.89
2020-07-10 12:25:00+00:00,5.05,3.82,1.89
2020-07-10 12:30:00+00:00,5.05,3.93,1.89
2020-07-10 12:35:00+00:00,5.05,4.26,1.89
2020-07-10 12:40:00+00:00,5.05,4.47,1.90
2020-07-10 12:45:00+00:00,5.05,4.44,1.90
2020-07-10 12:50:00+00:00,5.05,4.20,1.90
2020-07-10 12:55:00+00:00,5.05,4.13,1.91
2020-07-10 13:00:00+00:00,5.05,3.95,1.91
2020-07-10 13:05:00+00:00,5.06,3.86,1.91
2020-07-10 13:10:00+00:00,5.07,3.74,1.91
2020-07-10 13:15:00+00:00,5.08,3.89,1.91
2020-07-10 13:20:00+00:00,5.09,3.99,1.91
2020-07-10 13:25:00+00:00,5.10,4.11,1.91
2020-07-10 13:30:00+00:00,5.11,4.24,1.91
2020-07-10 13:35:00+00:00,5.12,4.27,1.91
